USC00049600,19530416,TMAX,39,Unnamed: 4,Unnamed: 5,0,Unnamed: 7
USC00049600,19530417,TMAX,72,,,0,
USC00049600,19530418,TMAX,167,,,0,
USC00049600,19530419,TMAX,161,,,0,
USC00049600,19530420,TMAX,222,,,0,
USC00049600,19530421,TMAX,250,,,0,
USC00049600,19530422,TMAX,250,,,0,
USC00049600,19530423,TMAX,222,,,0,
USC00049600,19530424,TMAX,228,,,0,
USC00049600,19530425,TMAX,222,,,0,
USC00049600,19530426,TMAX,167,,,0,
USC00049600,19530427,TMAX,106,,,0,
USC00049600,19530428,TMAX,72,,,0,
USC00049600,19530429,TMAX,67,,,0,
USC00049600,19530430,TMAX,61,,,0,
USC00049600,19530417,TMIN,0,,,0,
USC00049600,19530418,TMIN,-39,,,0,
USC00049600,19530419,TMIN,28,,,0,
USC00049600,19530420,TMIN,28,,,0,
USC00049600,19530421,TMIN,56,,,0,
USC00049600,19530422,TMIN,17,,,0,
USC00049600,19530423,TMIN,0,,,0,
USC00049600,19530424,TMIN,-22,,,0,
USC00049600,19530425,TMIN,-17,,,0,
USC00049600,19530426,TMIN,33,,,0,
USC00049600,19530427,TMIN,50,,,0,
USC00049600,19530428,TMIN,-33,,,0,
USC00049600,19530429,TMIN,0,,,0,
USC00049600,19530430,TMIN,-11,,,0,
USC00049600,19530416,TOBS,11,,,0,
USC00049600,19530417,TOBS,67,,,0,
USC00049600,19530418,TOBS,150,,,0,
USC00049600,19530419,TOBS,94,,,0,
USC00049600,19530420,TOBS,206,,,0,
USC00049600,19530421,TOBS,239,,,0,
USC00049600,19530422,TOBS,206,,,0,
USC00049600,19530423,TOBS,206,,,0,
USC00049600,19530424,TOBS,206,,,0,
USC00049600,19530425,TOBS,167,,,0,
USC00049600,19530426,TOBS,106,,,0,
USC00049600,19530427,TOBS,61,,,0,
USC00049600,19530428,TOBS,50,,,0,
USC00049600,19530429,TOBS,6,,,0,
USC00049600,19530430,TOBS,17,,,0,
USC00049600,19530416,PRCP,61,,,0,
USC00049600,19530417,PRCP,46,,,0,
USC00049600,19530418,PRCP,0,,,0,
USC00049600,19530419,PRCP,0,T,,0,
USC00049600,19530420,PRCP,0,,,0,
USC00049600,19530421,PRCP,0,,,0,
USC00049600,19530422,PRCP,0,,,0,
USC00049600,19530423,PRCP,0,,,0,
USC00049600,19530424,PRCP,0,,,0,
USC00049600,19530425,PRCP,0,,,0,
USC00049600,19530426,PRCP,0,T,,0,
USC00049600,19530427,PRCP,541,,,0,
USC00049600,19530428,PRCP,89,,,0,
USC00049600,19530429,PRCP,91,,,0,
USC00049600,19530430,PRCP,36,,,0,
USC00049600,19530416,SNOW,25,,,0,
USC00049600,19530417,SNOW,0,,,0,
USC00049600,19530418,SNOW,0,,,0,
USC00049600,19530419,SNOW,0,,,0,
USC00049600,19530420,SNOW,0,,,0,
USC00049600,19530421,SNOW,0,,,0,
USC00049600,19530422,SNOW,0,,,0,
USC00049600,19530423,SNOW,0,,,0,
USC00049600,19530424,SNOW,0,,,0,
USC00049600,19530425,SNOW,0,,,0,
USC00049600,19530426,SNOW,0,,,0,
USC00049600,19530427,SNOW,0,,,0,
USC00049600,19530428,SNOW,13,,,0,
USC00049600,19530429,SNOW,127,,,0,
USC00049600,19530430,SNOW,0,,,0,
USC00049600,19530416,SNWD,25,,,0,
USC00049600,19530417,SNWD,0,,,0,
USC00049600,19530418,SNWD,0,,,0,
USC00049600,19530419,SNWD,0,,,0,
USC00049600,19530420,SNWD,0,,,0,
USC00049600,19530421,SNWD,0,,,0,
USC00049600,19530422,SNWD,0,,,0,
USC00049600,19530423,SNWD,0,,,0,
USC00049600,19530424,SNWD,0,,,0,
USC00049600,19530425,SNWD,0,,,0,
USC00049600,19530426,SNWD,0,,,0,
USC00049600,19530427,SNWD,0,,,0,
USC00049600,19530428,SNWD,0,,,0,
USC00049600,19530429,SNWD,127,,,0,
USC00049600,19530430,SNWD,0,,,0,
USC00049600,19530416,WT03,1,,,0,
USC00049600,19530417,WT03,1,,,0,
USC00049600,19530427,WT03,1,,,0,
USC00049600,19530430,WT03,1,,,0,
USC00049600,19530501,TMAX,72,,,0,
USC00049600,19530502,TMAX,144,,,0,
USC00049600,19530503,TMAX,200,,,0,
USC00049600,19530504,TMAX,217,,,0,
USC00049600,19530505,TMAX,222,,,0,
USC00049600,19530506,TMAX,183,,,0,
USC00049600,19530507,TMAX,72,,,0,
USC00049600,19530508,TMAX,67,,,0,
USC00049600,19530509,TMAX,94,,,0,
USC00049600,19530510,TMAX,128,,,0,
USC00049600,19530511,TMAX,150,,,0,
USC00049600,19530512,TMAX,189,,,0,
USC00049600,19530513,TMAX,183,,,0,
USC00049600,19530514,TMAX,150,,,0,
USC00049600,19530515,TMAX,183,,,0,
USC00049600,19530516,TMAX,144,,,0,
USC00049600,19530517,TMAX,189,,,0,
USC00049600,19530518,TMAX,189,,,0,
USC00049600,19530519,TMAX,128,,,0,
USC00049600,19530520,TMAX,122,,,0,
USC00049600,19530521,TMAX,94,,,0,
USC00049600,19530522,TMAX,122,,,0,
USC00049600,19530523,TMAX,61,,,0,
USC00049600,19530524,TMAX,72,,,0,
USC00049600,19530525,TMAX,67,,,0,
USC00049600,19530526,TMAX,83,,,0,
USC00049600,19530527,TMAX,150,,,0,
USC00049600,19530528,TMAX,167,,,0,
USC00049600,19530529,TMAX,133,,,0,
USC00049600,19530530,TMAX,200,,,0,
USC00049600,19530531,TMAX,139,,,0,
USC00049600,19530501,TMIN,0,,,0,
USC00049600,19530502,TMIN,-50,,,0,
USC00049600,19530503,TMIN,-22,,,0,
USC00049600,19530504,TMIN,0,,,0,
USC00049600,19530505,TMIN,-17,,,0,
USC00049600,19530506,TMIN,17,,,0,
USC00049600,19530507,TMIN,11,,,0,
USC00049600,19530508,TMIN,-22,,,0,
USC00049600,19530509,TMIN,-39,,,0,
USC00049600,19530510,TMIN,-39,,,0,
USC00049600,19530511,TMIN,-39,,,0,
USC00049600,19530512,TMIN,-39,,,0,
USC00049600,19530513,TMIN,-28,,,0,
USC00049600,19530501,TOBS,67,,,0,
USC00049600,19530502,TOBS,122,,,0,
USC00049600,19530503,TOBS,122,,,0,
USC00049600,19530504,TOBS,217,,,0,
USC00049600,19530505,TOBS,100,,,0,
USC00049600,19530506,TOBS,61,,,0,
USC00049600,19530507,TOBS,61,,,0,
USC00049600,19530508,TOBS,22,,,0,
USC00049600,19530509,TOBS,50,,,0,
USC00049600,19530510,TOBS,94,,,0,
USC00049600,19530511,TOBS,56,,,0,
USC00049600,19530512,TOBS,178,,,0,
USC00049600,19530513,TOBS,150,,,0,
USC00049600,19530514,TOBS,61,,,0,
USC00049600,19530515,TOBS,139,,,0,
USC00049600,19530516,TOBS,89,,,0,
USC00049600,19530517,TOBS,172,,,0,
USC00049600,19530518,TOBS,100,,,0,
USC00049600,19530519,TOBS,50,,,0,
USC00049600,19530520,TOBS,94,,,0,
USC00049600,19530521,TOBS,44,,,0,
USC00049600,19530522,TOBS,61,,,0,
USC00049600,19530523,TOBS,33,,,0,
USC00049600,19530524,TOBS,11,,,0,
USC00049600,19530525,TOBS,56,,,0,
USC00049600,19530526,TOBS,72,,,0,
USC00049600,19530527,TOBS,44,,,0,
USC00049600,19530528,TOBS,78,,,0,
USC00049600,19530529,TOBS,61,,,0,
USC00049600,19530530,TOBS,89,,,0,
USC00049600,19530531,TOBS,100,,,0,
USC00049600,19530501,PRCP,0,,,0,
USC00049600,19530502,PRCP,0,,,0,
USC00049600,19530503,PRCP,0,,,0,
USC00049600,19530504,PRCP,0,,,0,
USC00049600,19530505,PRCP,0,,,0,
USC00049600,19530506,PRCP,0,,,0,
USC00049600,19530507,PRCP,13,,,0,
USC00049600,19530508,PRCP,64,,,0,
USC00049600,19530509,PRCP,0,,,0,
USC00049600,19530510,PRCP,0,,,0,
USC00049600,19530511,PRCP,0,,,0,
USC00049600,19530512,PRCP,0,,,0,
USC00049600,19530513,PRCP,0,,,0,
USC00049600,19530514,PRCP,0,T,,0,
USC00049600,19530515,PRCP,5,,,0,
USC00049600,19530516,PRCP,66,,,0,
USC00049600,19530517,PRCP,0,,,0,
USC00049600,19530518,PRCP,0,T,,0,
USC00049600,19530519,PRCP,114,,,0,
USC00049600,19530520,PRCP,81,,,0,
USC00049600,19530521,PRCP,58,,,0,
USC00049600,19530522,PRCP,0,,,0,
USC00049600,19530523,PRCP,114,,,0,
USC00049600,19530524,PRCP,23,,,0,
USC00049600,19530525,PRCP,56,,,0,
USC00049600,19530526,PRCP,8,,,0,
USC00049600,19530527,PRCP,0,T,,0,
USC00049600,19530528,PRCP,0,T,,0,
USC00049600,19530529,PRCP,5,,,0,
USC00049600,19530530,PRCP,0,,,0,
USC00049600,19530531,PRCP,23,,,0,
USC00049600,19530501,SNOW,0,,,0,
USC00049600,19530502,SNOW,0,,,0,
USC00049600,19530503,SNOW,0,,,0,
USC00049600,19530504,SNOW,0,,,0,
USC00049600,19530505,SNOW,0,,,0,
USC00049600,19530506,SNOW,0,,,0,
USC00049600,19530507,SNOW,0,T,,0,
USC00049600,19530508,SNOW,0,T,,0,
USC00049600,19530509,SNOW,0,,,0,
USC00049600,19530510,SNOW,0,,,0,
USC00049600,19530511,SNOW,0,,,0,
USC00049600,19530512,SNOW,0,,,0,
USC00049600,19530513,SNOW,0,,,0,
USC00049600,19530514,SNOW,0,,,0,
USC00049600,19530515,SNOW,0,,,0,
USC00049600,19530516,SNOW,0,,,0,
USC00049600,19530517,SNOW,0,,,0,
USC00049600,19530518,SNOW,0,,,0,
USC00049600,19530519,SNOW,0,T,,0,
USC00049600,19530520,SNOW,0,,,0,
USC00049600,19530521,SNOW,0,,,0,
USC00049600,19530522,SNOW,0,,,0,
USC00049600,19530523,SNOW,76,,,0,
USC00049600,19530524,SNOW,0,T,,0,
USC00049600,19530525,SNOW,0,T,,0,
USC00049600,19530526,SNOW,0,T,,0,
USC00049600,19530527,SNOW,0,T,,0,
USC00049600,19530528,SNOW,0,T,,0,
USC00049600,19530529,SNOW,0,,,0,
USC00049600,19530530,SNOW,0,,,0,
USC00049600,19530531,SNOW,0,,,0,
USC00049600,19530501,SNWD,0,,,0,
USC00049600,19530502,SNWD,0,,,0,
USC00049600,19530503,SNWD,0,,,0,
USC00049600,19530504,SNWD,0,,,0,
USC00049600,19530505,SNWD,0,,,0,
USC00049600,19530506,SNWD,0,,,0,
USC00049600,19530507,SNWD,0,,,0,
USC00049600,19530508,SNWD,0,,,0,
USC00049600,19530509,SNWD,0,,,0,
USC00049600,19530510,SNWD,0,,,0,
USC00049600,19530511,SNWD,0,,,0,
USC00049600,19530512,SNWD,0,,,0,
USC00049600,19530513,SNWD,0,,,0,
USC00049600,19530514,SNWD,0,,,0,
USC00049600,19530515,SNWD,0,,,0,
USC00049600,19530516,SNWD,0,,,0,
USC00049600,19530517,SNWD,0,,,0,
USC00049600,19530518,SNWD,0,,,0,
USC00049600,19530519,SNWD,0,,,0,
USC00049600,19530520,SNWD,0,,,0,
USC00049600,19530521,SNWD,0,,,0,
USC00049600,19530522,SNWD,0,,,0,
USC00049600,19530523,SNWD,0,,,0,
USC00049600,19530524,SNWD,0,,,0,
USC00049600,19530525,SNWD,0,,,0,
