USC00049083,19470601,TMAX,150,Unnamed: 4,Unnamed: 5,6,0800
USC00049083,19470602,TMAX,194,,,6,800.0
USC00049083,19470603,TMAX,206,,,6,800.0
USC00049083,19470604,TMAX,200,,,6,800.0
USC00049083,19470605,TMAX,222,,,6,800.0
USC00049083,19470606,TMAX,189,,,6,800.0
USC00049083,19470607,TMAX,189,,,6,800.0
USC00049083,19470608,TMAX,178,,,6,800.0
USC00049083,19470609,TMAX,183,,,6,800.0
USC00049083,19470610,TMAX,244,,,6,800.0
USC00049083,19470611,TMAX,233,,,6,800.0
USC00049083,19470612,TMAX,261,,,6,800.0
USC00049083,19470613,TMAX,317,,,6,800.0
USC00049083,19470614,TMAX,317,,,6,800.0
USC00049083,19470615,TMAX,328,,,6,800.0
USC00049083,19470616,TMAX,339,,,6,800.0
USC00049083,19470617,TMAX,228,,,6,800.0
USC00049083,19470618,TMAX,311,,,6,800.0
USC00049083,19470619,TMAX,356,,,6,800.0
USC00049083,19470620,TMAX,322,,,6,800.0
USC00049083,19470621,TMAX,222,,,6,800.0
USC00049083,19470622,TMAX,294,,,6,800.0
USC00049083,19470623,TMAX,333,,,6,800.0
USC00049083,19470624,TMAX,339,,,6,800.0
USC00049083,19470625,TMAX,372,,,6,800.0
USC00049083,19470626,TMAX,356,,,6,800.0
USC00049083,19470627,TMAX,267,,,6,800.0
USC00049083,19470628,TMAX,272,,,6,800.0
USC00049083,19470629,TMAX,267,,,6,800.0
USC00049083,19470630,TMAX,311,,,6,800.0
USC00049083,19470601,TMIN,117,,,6,800.0
USC00049083,19470602,TMIN,117,,,6,800.0
USC00049083,19470603,TMIN,117,,,6,800.0
USC00049083,19470604,TMIN,111,,,6,800.0
USC00049083,19470605,TMIN,133,,,6,800.0
USC00049083,19470606,TMIN,139,,,6,800.0
USC00049083,19470607,TMIN,117,,,6,800.0
USC00049083,19470608,TMIN,128,,,6,800.0
USC00049083,19470609,TMIN,111,,,6,800.0
USC00049083,19470610,TMIN,139,,,6,800.0
USC00049083,19470611,TMIN,117,,,6,800.0
USC00049083,19470612,TMIN,161,,,6,800.0
USC00049083,19470613,TMIN,161,,,6,800.0
USC00049083,19470614,TMIN,161,,,6,800.0
USC00049083,19470615,TMIN,194,,,6,800.0
USC00049083,19470616,TMIN,178,,,6,800.0
USC00049083,19470617,TMIN,161,,,6,800.0
USC00049083,19470618,TMIN,161,,,6,800.0
USC00049083,19470619,TMIN,161,,,6,800.0
USC00049083,19470620,TMIN,144,,,6,800.0
USC00049083,19470621,TMIN,139,,,6,800.0
