USW00023248,19450401,TMAX,139,Unnamed: 4,Unnamed: 5,X,Unnamed: 7
USW00023248,19450402,TMAX,167,,,X,
USW00023248,19450403,TMAX,178,,,X,
USW00023248,19450404,TMAX,211,,,X,
USW00023248,19450405,TMAX,228,,,X,
USW00023248,19450406,TMAX,189,,,X,
USW00023248,19450407,TMAX,211,,,X,
USW00023248,19450408,TMAX,156,,,X,
USW00023248,19450409,TMAX,150,,,X,
USW00023248,19450410,TMAX,183,,,X,
USW00023248,19450411,TMAX,183,,,X,
USW00023248,19450412,TMAX,172,,,X,
USW00023248,19450413,TMAX,194,,,X,
USW00023248,19450414,TMAX,217,,,X,
USW00023248,19450415,TMAX,267,,,X,
USW00023248,19450416,TMAX,283,,,X,
USW00023248,19450417,TMAX,289,,,X,
USW00023248,19450418,TMAX,300,,,X,
USW00023248,19450419,TMAX,306,,,X,
USW00023248,19450420,TMAX,294,,,X,
USW00023248,19450421,TMAX,250,,,X,
USW00023248,19450422,TMAX,272,,,X,
USW00023248,19450423,TMAX,289,,,X,
USW00023248,19450424,TMAX,244,,,X,
USW00023248,19450425,TMAX,228,,,X,
USW00023248,19450426,TMAX,233,,,X,
USW00023248,19450427,TMAX,256,,,X,
USW00023248,19450428,TMAX,283,,,X,
USW00023248,19450429,TMAX,311,,,X,
USW00023248,19450430,TMAX,322,,,X,
USW00023248,19450401,TMIN,78,,,X,
USW00023248,19450402,TMIN,56,,,X,
USW00023248,19450403,TMIN,67,,,X,
USW00023248,19450404,TMIN,33,,,X,
USW00023248,19450405,TMIN,39,,,X,
USW00023248,19450406,TMIN,33,,,X,
USW00023248,19450407,TMIN,67,,,X,
USW00023248,19450408,TMIN,72,,,X,
USW00023248,19450409,TMIN,61,,,X,
USW00023248,19450410,TMIN,78,,,X,
USW00023248,19450411,TMIN,72,,,X,
USW00023248,19450412,TMIN,56,,,X,
USW00023248,19450413,TMIN,83,,,X,
USW00023248,19450414,TMIN,89,,,X,
USW00023248,19450415,TMIN,89,,,X,
USW00023248,19450416,TMIN,111,,,X,
USW00023248,19450417,TMIN,122,,,X,
USW00023248,19450418,TMIN,128,,,X,
USW00023248,19450419,TMIN,133,,,X,
USW00023248,19450420,TMIN,139,,,X,
USW00023248,19450421,TMIN,111,,,X,
USW00023248,19450422,TMIN,172,,,X,
USW00023248,19450423,TMIN,172,,,X,
USW00023248,19450424,TMIN,172,,,X,
USW00023248,19450425,TMIN,106,,,X,
USW00023248,19450426,TMIN,106,,,X,
USW00023248,19450427,TMIN,83,,,X,
USW00023248,19450428,TMIN,128,,,X,
USW00023248,19450429,TMIN,133,,,X,
USW00023248,19450430,TMIN,144,,,X,
USW00023248,19450408,WT01,1,,,X,
USW00023248,19450401,WT07,1,,,X,
USW00023248,19450409,WT07,1,,,X,
USW00023248,19450422,WT07,1,,,X,
USW00023248,19450416,WT08,1,,,X,
USW00023248,19450418,WT08,1,,,X,
USW00023248,19450419,WT08,1,,,X,
USW00023248,19450420,WT08,1,,,X,
USW00023248,19450408,WT16,1,,,X,
USW00023248,19450501,TMAX,294,,,X,
USW00023248,19450502,TMAX,294,,,X,
USW00023248,19450503,TMAX,328,,,X,
USW00023248,19450504,TMAX,317,,,X,
USW00023248,19450505,TMAX,239,,,X,
USW00023248,19450506,TMAX,261,,,X,
USW00023248,19450507,TMAX,256,,,X,
USW00023248,19450508,TMAX,233,,,X,
USW00023248,19450509,TMAX,250,,,X,
USW00023248,19450510,TMAX,244,,,X,
USW00023248,19450511,TMAX,250,,,X,
USW00023248,19450512,TMAX,217,,,X,
USW00023248,19450513,TMAX,211,,,X,
USW00023248,19450514,TMAX,217,,,X,
USW00023248,19450515,TMAX,261,,,X,
USW00023248,19450516,TMAX,244,,,X,
USW00023248,19450517,TMAX,194,,,X,
USW00023248,19450518,TMAX,178,,,X,
USW00023248,19450519,TMAX,206,,,X,
USW00023248,19450520,TMAX,244,,,X,
USW00023248,19450521,TMAX,250,,,X,
USW00023248,19450522,TMAX,217,,,X,
USW00023248,19450523,TMAX,217,,,X,
USW00023248,19450524,TMAX,222,,,X,
USW00023248,19450525,TMAX,222,,,X,
USW00023248,19450526,TMAX,217,,,X,
USW00023248,19450527,TMAX,233,,,X,
USW00023248,19450528,TMAX,222,,,X,
USW00023248,19450529,TMAX,250,,,X,
USW00023248,19450530,TMAX,200,,,X,
USW00023248,19450531,TMAX,228,,,X,
USW00023248,19450501,TMIN,144,,,X,
USW00023248,19450502,TMIN,94,,,X,
USW00023248,19450503,TMIN,111,,,X,
USW00023248,19450504,TMIN,133,,,X,
USW00023248,19450505,TMIN,106,,,X,
USW00023248,19450506,TMIN,89,,,X,
USW00023248,19450507,TMIN,106,,,X,
USW00023248,19450508,TMIN,94,,,X,
USW00023248,19450509,TMIN,78,,,X,
USW00023248,19450510,TMIN,117,,,X,
USW00023248,19450511,TMIN,83,,,X,
USW00023248,19450512,TMIN,117,,,X,
USW00023248,19450513,TMIN,122,,,X,
USW00023248,19450514,TMIN,117,,,X,
USW00023248,19450515,TMIN,83,,,X,
USW00023248,19450516,TMIN,128,,,X,
USW00023248,19450517,TMIN,100,,,X,
USW00023248,19450518,TMIN,72,,,X,
USW00023248,19450519,TMIN,72,,,X,
USW00023248,19450520,TMIN,94,,,X,
USW00023248,19450521,TMIN,111,,,X,
USW00023248,19450522,TMIN,83,,,X,
USW00023248,19450523,TMIN,89,,,X,
USW00023248,19450524,TMIN,106,,,X,
USW00023248,19450525,TMIN,117,,,X,
USW00023248,19450526,TMIN,78,,,X,
USW00023248,19450527,TMIN,83,,,X,
USW00023248,19450528,TMIN,83,,,X,
USW00023248,19450529,TMIN,106,,,X,
USW00023248,19450530,TMIN,128,,,X,
USW00023248,19450531,TMIN,133,,,X,
USW00023248,19450501,WT08,1,,,X,
USW00023248,19450502,WT08,1,,,X,
USW00023248,19450503,WT08,1,,,X,
USW00023248,19450506,WT08,1,,,X,
USW00023248,19450507,WT08,1,,,X,
USW00023248,19450514,WT08,1,,,X,
USW00023248,19450516,WT08,1,,,X,
USW00023248,19450530,WT08,1,,,X,
USW00023248,19450512,WT16,1,,,X,
USW00023248,19450513,WT16,1,,,X,
USW00023248,19450514,WT16,1,,,X,
USW00023248,19450518,WT16,1,,,X,
USW00023248,19450601,TMAX,289,,,X,
USW00023248,19450602,TMAX,261,,,X,
USW00023248,19450603,TMAX,244,,,X,
USW00023248,19450604,TMAX,267,,,X,
USW00023248,19450605,TMAX,244,,,X,
USW00023248,19450606,TMAX,239,,,X,
USW00023248,19450607,TMAX,256,,,X,
USW00023248,19450608,TMAX,256,,,X,
USW00023248,19450609,TMAX,278,,,X,
USW00023248,19450610,TMAX,322,,,X,
USW00023248,19450611,TMAX,350,,,X,
USW00023248,19450612,TMAX,350,,,X,
USW00023248,19450613,TMAX,311,,,X,
USW00023248,19450614,TMAX,294,,,X,
USW00023248,19450615,TMAX,311,,,X,
USW00023248,19450616,TMAX,344,,,X,
USW00023248,19450617,TMAX,378,,,X,
USW00023248,19450618,TMAX,394,,,X,
USW00023248,19450619,TMAX,389,,,X,
USW00023248,19450620,TMAX,383,,,X,
USW00023248,19450621,TMAX,339,,,X,
USW00023248,19450622,TMAX,278,,,X,
USW00023248,19450623,TMAX,278,,,X,
USW00023248,19450624,TMAX,322,,,X,
USW00023248,19450625,TMAX,289,,,X,
USW00023248,19450626,TMAX,328,,,X,
