id,date,obs,obs_value
USW00003154,19661003,TMAX,217
USW00003154,19661004,TMAX,194
USW00003154,19661005,TMAX,194
USW00003154,19661006,TMAX,194
USW00003154,19661007,TMAX,200
USW00003154,19661010,TMAX,200
USW00003154,19661011,TMAX,194
USW00003154,19661012,TMAX,194
USW00003154,19661013,TMAX,206
USW00003154,19661014,TMAX,283
USW00003154,19661017,TMAX,233
USW00003154,19661018,TMAX,222
USW00003154,19661019,TMAX,233
USW00003154,19661020,TMAX,206
USW00003154,19661021,TMAX,200
USW00003154,19661024,TMAX,211
USW00003154,19661025,TMAX,256
USW00003154,19661026,TMAX,206
USW00003154,19661027,TMAX,183
USW00003154,19661028,TMAX,189
USW00003154,19661029,TMAX,172
USW00003154,19661031,TMAX,178
USW00003154,19661001,TMIN,172
USW00003154,19661003,TMIN,156
USW00003154,19661004,TMIN,156
USW00003154,19661005,TMIN,144
USW00003154,19661006,TMIN,161
USW00003154,19661007,TMIN,156
USW00003154,19661010,TMIN,156
USW00003154,19661011,TMIN,144
USW00003154,19661012,TMIN,128
USW00003154,19661013,TMIN,133
USW00003154,19661014,TMIN,144
USW00003154,19661017,TMIN,89
USW00003154,19661018,TMIN,100
USW00003154,19661019,TMIN,122
USW00003154,19661020,TMIN,106
USW00003154,19661021,TMIN,117
USW00003154,19661024,TMIN,100
USW00003154,19661025,TMIN,122
USW00003154,19661026,TMIN,111
USW00003154,19661027,TMIN,117
USW00003154,19661028,TMIN,122
USW00003154,19661029,TMIN,94
USW00003154,19661031,TMIN,94
USW00003154,19661001,PRCP,0
USW00003154,19661003,PRCP,0
USW00003154,19661004,PRCP,0
USW00003154,19661005,PRCP,0
USW00003154,19661006,PRCP,0
USW00003154,19661007,PRCP,0
USW00003154,19661010,PRCP,114
USW00003154,19661011,PRCP,5
USW00003154,19661012,PRCP,0
USW00003154,19661013,PRCP,0
USW00003154,19661014,PRCP,0
USW00003154,19661017,PRCP,0
USW00003154,19661018,PRCP,0
USW00003154,19661019,PRCP,0
USW00003154,19661020,PRCP,0
USW00003154,19661021,PRCP,0
USW00003154,19661024,PRCP,0
USW00003154,19661025,PRCP,0
USW00003154,19661026,PRCP,0
USW00003154,19661027,PRCP,0
USW00003154,19661028,PRCP,0
USW00003154,19661029,PRCP,0
USW00003154,19661031,PRCP,0
USW00003154,19661001,SNOW,0
USW00003154,19661003,SNOW,0
USW00003154,19661004,SNOW,0
USW00003154,19661005,SNOW,0
USW00003154,19661006,SNOW,0
USW00003154,19661007,SNOW,0
USW00003154,19661010,SNOW,0
USW00003154,19661011,SNOW,0
USW00003154,19661012,SNOW,0
USW00003154,19661013,SNOW,0
USW00003154,19661014,SNOW,0
USW00003154,19661017,SNOW,0
USW00003154,19661018,SNOW,0
USW00003154,19661019,SNOW,0
USW00003154,19661020,SNOW,0
USW00003154,19661021,SNOW,0
USW00003154,19661024,SNOW,0
USW00003154,19661025,SNOW,0
USW00003154,19661026,SNOW,0
USW00003154,19661027,SNOW,0
USW00003154,19661028,SNOW,0
USW00003154,19661029,SNOW,0
USW00003154,19661031,SNOW,0
USW00003154,19661001,SNWD,0
USW00003154,19661003,SNWD,0
USW00003154,19661004,SNWD,0
USW00003154,19661005,SNWD,0
USW00003154,19661006,SNWD,0
USW00003154,19661007,SNWD,0
USW00003154,19661010,SNWD,0
USW00003154,19661011,SNWD,0
USW00003154,19661012,SNWD,0
USW00003154,19661013,SNWD,0
USW00003154,19661014,SNWD,0
USW00003154,19661017,SNWD,0
USW00003154,19661018,SNWD,0
USW00003154,19661019,SNWD,0
USW00003154,19661020,SNWD,0
USW00003154,19661021,SNWD,0
USW00003154,19661024,SNWD,0
USW00003154,19661025,SNWD,0
USW00003154,19661026,SNWD,0
USW00003154,19661027,SNWD,0
USW00003154,19661028,SNWD,0
USW00003154,19661029,SNWD,0
USW00003154,19661031,SNWD,0
USW00003154,19661003,PGTM,2212
USW00003154,19661004,PGTM,30
USW00003154,19661005,PGTM,1900
USW00003154,19661006,PGTM,1224
USW00003154,19661007,PGTM,1330
USW00003154,19661010,PGTM,1324
USW00003154,19661011,PGTM,1400
USW00003154,19661012,PGTM,1200
USW00003154,19661013,PGTM,1848
USW00003154,19661014,PGTM,1612
USW00003154,19661017,PGTM,1700
USW00003154,19661018,PGTM,1018
USW00003154,19661019,PGTM,154
USW00003154,19661020,PGTM,224
USW00003154,19661021,PGTM,1206
USW00003154,19661024,PGTM,254
USW00003154,19661025,PGTM,1136
USW00003154,19661026,PGTM,1418
USW00003154,19661027,PGTM,1230
USW00003154,19661028,PGTM,1800
USW00003154,19661029,PGTM,1318
USW00003154,19661031,PGTM,1236
USW00003154,19661003,WDFG,270
USW00003154,19661004,WDFG,270
USW00003154,19661005,WDFG,293
USW00003154,19661006,WDFG,270
USW00003154,19661007,WDFG,270
USW00003154,19661010,WDFG,135
USW00003154,19661011,WDFG,270
USW00003154,19661012,WDFG,270
USW00003154,19661013,WDFG,293
USW00003154,19661014,WDFG,293
USW00003154,19661017,WDFG,293
USW00003154,19661018,WDFG,293
USW00003154,19661019,WDFG,23
USW00003154,19661020,WDFG,248
USW00003154,19661021,WDFG,180
USW00003154,19661024,WDFG,45
USW00003154,19661025,WDFG,270
USW00003154,19661026,WDFG,270
USW00003154,19661027,WDFG,248
USW00003154,19661028,WDFG,270
USW00003154,19661029,WDFG,270
USW00003154,19661031,WDFG,270
USW00003154,19661003,WSFG,108
USW00003154,19661004,WSFG,87
USW00003154,19661005,WSFG,87
USW00003154,19661006,WSFG,72
USW00003154,19661007,WSFG,51
USW00003154,19661010,WSFG,57
USW00003154,19661011,WSFG,108
USW00003154,19661012,WSFG,62
USW00003154,19661013,WSFG,82
USW00003154,19661014,WSFG,98
USW00003154,19661017,WSFG,98
USW00003154,19661018,WSFG,72
USW00003154,19661019,WSFG,72
USW00003154,19661020,WSFG,51
USW00003154,19661021,WSFG,51
USW00003154,19661024,WSFG,62
USW00003154,19661025,WSFG,72
USW00003154,19661026,WSFG,67
USW00003154,19661027,WSFG,67
USW00003154,19661028,WSFG,62
USW00003154,19661029,WSFG,72
USW00003154,19661031,WSFG,72
USW00003154,19661101,TMAX,344
USW00003154,19661102,TMAX,322
USW00003154,19661103,TMAX,194
USW00003154,19661104,TMAX,200
USW00003154,19661107,TMAX,167
USW00003154,19661108,TMAX,156
USW00003154,19661109,TMAX,172
USW00003154,19661110,TMAX,172
USW00003154,19661114,TMAX,167
USW00003154,19661115,TMAX,172
USW00003154,19661116,TMAX,183
USW00003154,19661117,TMAX,183
USW00003154,19661118,TMAX,156
USW00003154,19661121,TMAX,167
USW00003154,19661122,TMAX,167
USW00003154,19661123,TMAX,156
USW00003154,19661125,TMAX,144
USW00003154,19661128,TMAX,200
USW00003154,19661129,TMAX,167
USW00003154,19661130,TMAX,167
USW00003154,19661101,TMIN,100
USW00003154,19661102,TMIN,156
USW00003154,19661103,TMIN,133
USW00003154,19661104,TMIN,156
USW00003154,19661107,TMIN,128
USW00003154,19661108,TMIN,100
USW00003154,19661109,TMIN,78
USW00003154,19661110,TMIN,78
USW00003154,19661114,TMIN,122
USW00003154,19661115,TMIN,122
USW00003154,19661116,TMIN,139
USW00003154,19661117,TMIN,117
USW00003154,19661118,TMIN,94
USW00003154,19661121,TMIN,106
USW00003154,19661122,TMIN,67
USW00003154,19661123,TMIN,61
USW00003154,19661125,TMIN,50
USW00003154,19661128,TMIN,133
USW00003154,19661129,TMIN,111
USW00003154,19661130,TMIN,78
USW00003154,19661101,PRCP,0
USW00003154,19661102,PRCP,0
USW00003154,19661103,PRCP,0
USW00003154,19661104,PRCP,0
USW00003154,19661107,PRCP,241
USW00003154,19661108,PRCP,5
USW00003154,19661109,PRCP,0
USW00003154,19661110,PRCP,0
USW00003154,19661114,PRCP,0
USW00003154,19661115,PRCP,0
USW00003154,19661116,PRCP,0
USW00003154,19661117,PRCP,0
USW00003154,19661118,PRCP,0
USW00003154,19661121,PRCP,10
USW00003154,19661122,PRCP,0
USW00003154,19661123,PRCP,0
USW00003154,19661125,PRCP,0
USW00003154,19661128,PRCP,0
USW00003154,19661129,PRCP,0
USW00003154,19661130,PRCP,0
USW00003154,19661101,SNOW,0
USW00003154,19661102,SNOW,0
USW00003154,19661103,SNOW,0
USW00003154,19661104,SNOW,0
USW00003154,19661107,SNOW,0
USW00003154,19661108,SNOW,0
USW00003154,19661109,SNOW,0
USW00003154,19661110,SNOW,0
USW00003154,19661114,SNOW,0
USW00003154,19661115,SNOW,0
USW00003154,19661116,SNOW,0
USW00003154,19661117,SNOW,0
USW00003154,19661118,SNOW,0
USW00003154,19661121,SNOW,0
USW00003154,19661122,SNOW,0
USW00003154,19661123,SNOW,0
USW00003154,19661125,SNOW,0
USW00003154,19661128,SNOW,0
USW00003154,19661129,SNOW,0
USW00003154,19661130,SNOW,0
USW00003154,19661101,SNWD,0
USW00003154,19661102,SNWD,0
USW00003154,19661103,SNWD,0
USW00003154,19661104,SNWD,0
USW00003154,19661107,SNWD,0
USW00003154,19661108,SNWD,0
USW00003154,19661109,SNWD,0
USW00003154,19661110,SNWD,0
USW00003154,19661114,SNWD,0
USW00003154,19661115,SNWD,0
USW00003154,19661116,SNWD,0
USW00003154,19661117,SNWD,0
USW00003154,19661118,SNWD,0
USW00003154,19661121,SNWD,0
USW00003154,19661122,SNWD,0
USW00003154,19661123,SNWD,0
USW00003154,19661125,SNWD,0
USW00003154,19661128,SNWD,0
USW00003154,19661129,SNWD,0
USW00003154,19661130,SNWD,0
USW00003154,19661101,PGTM,1118
USW00003154,19661102,PGTM,230
USW00003154,19661103,PGTM,654
USW00003154,19661104,PGTM,1606
USW00003154,19661107,PGTM,1036
USW00003154,19661108,PGTM,12
USW00003154,19661109,PGTM,1418
USW00003154,19661110,PGTM,1518
USW00003154,19661114,PGTM,1300
USW00003154,19661115,PGTM,1830
USW00003154,19661116,PGTM,2100
USW00003154,19661117,PGTM,1436
USW00003154,19661118,PGTM,1136
USW00003154,19661121,PGTM,1854
USW00003154,19661122,PGTM,306
USW00003154,19661123,PGTM,30
USW00003154,19661125,PGTM,1624
USW00003154,19661128,PGTM,1218
USW00003154,19661129,PGTM,1212
USW00003154,19661130,PGTM,236
USW00003154,19661101,WDFG,293
USW00003154,19661102,WDFG,68
USW00003154,19661103,WDFG,68
USW00003154,19661104,WDFG,270
USW00003154,19661107,WDFG,135
USW00003154,19661108,WDFG,270
USW00003154,19661109,WDFG,270
USW00003154,19661110,WDFG,270
USW00003154,19661114,WDFG,270
USW00003154,19661115,WDFG,293
USW00003154,19661116,WDFG,293
USW00003154,19661117,WDFG,270
USW00003154,19661118,WDFG,293
USW00003154,19661121,WDFG,293
USW00003154,19661122,WDFG,23
USW00003154,19661123,WDFG,23
USW00003154,19661125,WDFG,293
USW00003154,19661128,WDFG,293
USW00003154,19661129,WDFG,270
USW00003154,19661130,WDFG,45
USW00003154,19661101,WSFG,77
USW00003154,19661102,WSFG,77
USW00003154,19661103,WSFG,62
USW00003154,19661104,WSFG,82
USW00003154,19661107,WSFG,180
USW00003154,19661108,WSFG,98
USW00003154,19661109,WSFG,67
USW00003154,19661110,WSFG,62
USW00003154,19661114,WSFG,82
USW00003154,19661115,WSFG,93
USW00003154,19661116,WSFG,108
USW00003154,19661117,WSFG,108
USW00003154,19661118,WSFG,98
USW00003154,19661121,WSFG,93
USW00003154,19661122,WSFG,57
USW00003154,19661123,WSFG,62
USW00003154,19661125,WSFG,113
USW00003154,19661128,WSFG,72
USW00003154,19661129,WSFG,67
USW00003154,19661130,WSFG,51
USW00003154,19661114,WT01,1
USW00003154,19661115,WT01,1
USW00003154,19661116,WT01,1
USW00003154,19661117,WT01,1
USW00003154,19661118,WT01,1
USW00003154,19661121,WT01,1
USW00003154,19661130,WT01,1
USW00003154,19661118,WT02,1
USW00003154,19661130,WT02,1
USW00003154,19661107,WT03,1
USW00003154,19661103,WT08,1
USW00003154,19661104,WT08,1
USW00003154,19661110,WT08,1
USW00003154,19661114,WT08,1
USW00003154,19661115,WT08,1
USW00003154,19661116,WT08,1
USW00003154,19661117,WT08,1
USW00003154,19661118,WT08,1
USW00003154,19661121,WT08,1
USW00003154,19661128,WT08,1
USW00003154,19661129,WT08,1
USW00003154,19661130,WT08,1
USW00003154,19661107,WT16,1
USW00003154,19661108,WT16,1
USW00003154,19661117,WT16,1
USW00003154,19661121,WT16,1
USW00003154,19661201,TMAX,150
USW00003154,19661202,TMAX,172
USW00003154,19661205,TMAX,172
USW00003154,19661206,TMAX,172
USW00003154,19661207,TMAX,167
USW00003154,19661208,TMAX,161
USW00003154,19661209,TMAX,167
USW00003154,19661212,TMAX,233
USW00003154,19661213,TMAX,178
USW00003154,19661214,TMAX,183
USW00003154,19661215,TMAX,144
USW00003154,19661216,TMAX,183
USW00003154,19661219,TMAX,167
USW00003154,19661220,TMAX,178
USW00003154,19661221,TMAX,178
USW00003154,19661222,TMAX,156
USW00003154,19661223,TMAX,150
