USC00046961,20121001,TMAX,372,Unnamed: 4,Unnamed: 5,7,0800
USC00046961,20121002,TMAX,350,,,7,800.0
USC00046961,20121003,TMAX,289,,,7,800.0
USC00046961,20121004,TMAX,339,,,7,800.0
USC00046961,20121005,TMAX,278,,,7,800.0
USC00046961,20121007,TMAX,211,,,7,800.0
USC00046961,20121008,TMAX,250,,,7,800.0
USC00046961,20121009,TMAX,222,,,7,800.0
USC00046961,20121010,TMAX,211,,,7,800.0
USC00046961,20121011,TMAX,217,,,7,800.0
USC00046961,20121012,TMAX,161,,,7,800.0
USC00046961,20121014,TMAX,228,,,7,800.0
USC00046961,20121015,TMAX,250,,,7,800.0
USC00046961,20121016,TMAX,272,,,7,800.0
USC00046961,20121017,TMAX,278,,,7,800.0
USC00046961,20121018,TMAX,278,,,7,800.0
USC00046961,20121019,TMAX,306,,,7,800.0
USC00046961,20121020,TMAX,267,,,7,800.0
USC00046961,20121021,TMAX,222,,,7,800.0
USC00046961,20121022,TMAX,150,,,7,800.0
USC00046961,20121023,TMAX,89,,,7,800.0
USC00046961,20121024,TMAX,122,,,7,800.0
USC00046961,20121025,TMAX,111,,,7,800.0
USC00046961,20121026,TMAX,167,,,7,800.0
USC00046961,20121027,TMAX,194,,,7,800.0
USC00046961,20121028,TMAX,222,,,7,800.0
USC00046961,20121029,TMAX,250,,,7,800.0
USC00046961,20121030,TMAX,256,,,7,800.0
USC00046961,20121031,TMAX,250,,,7,800.0
USC00046961,20121001,TMIN,194,,,7,800.0
USC00046961,20121002,TMIN,183,,,7,800.0
USC00046961,20121003,TMIN,183,,,7,800.0
USC00046961,20121004,TMIN,139,,,7,800.0
USC00046961,20121005,TMIN,122,,,7,800.0
USC00046961,20121007,TMIN,100,,,7,800.0
USC00046961,20121008,TMIN,122,,,7,800.0
USC00046961,20121009,TMIN,78,,,7,800.0
USC00046961,20121010,TMIN,72,,,7,800.0
USC00046961,20121011,TMIN,100,,,7,800.0
USC00046961,20121012,TMIN,94,,,7,800.0
USC00046961,20121013,TMIN,78,,,7,800.0
USC00046961,20121014,TMIN,94,,,7,800.0
USC00046961,20121015,TMIN,122,,,7,800.0
USC00046961,20121016,TMIN,156,,,7,800.0
USC00046961,20121017,TMIN,178,,,7,800.0
USC00046961,20121018,TMIN,156,,,7,800.0
USC00046961,20121019,TMIN,150,,,7,800.0
USC00046961,20121020,TMIN,117,,,7,800.0
USC00046961,20121021,TMIN,117,,,7,800.0
USC00046961,20121022,TMIN,61,,,7,800.0
USC00046961,20121023,TMIN,56,,,7,800.0
USC00046961,20121024,TMIN,39,,,7,800.0
USC00046961,20121025,TMIN,50,,,7,800.0
USC00046961,20121026,TMIN,67,,,7,800.0
USC00046961,20121027,TMIN,50,,,7,800.0
USC00046961,20121028,TMIN,94,,,7,800.0
USC00046961,20121029,TMIN,106,,,7,800.0
USC00046961,20121030,TMIN,106,,,7,800.0
USC00046961,20121031,TMIN,122,,,7,800.0
USC00046961,20121002,TOBS,233,,,7,800.0
USC00046961,20121003,TOBS,189,,,7,800.0
USC00046961,20121004,TOBS,183,,,7,800.0
USC00046961,20121016,TOBS,183,,,7,800.0
USC00046961,20121017,TOBS,194,,,7,800.0
USC00046961,20121018,TOBS,172,,,7,800.0
USC00046961,20121022,TOBS,67,,,7,800.0
USC00046961,20121023,TOBS,61,,,7,800.0
USC00046961,20121024,TOBS,56,,,7,800.0
USC00046961,20121025,TOBS,72,,,7,800.0
USC00046961,20121026,TOBS,100,,,7,800.0
USC00046961,20121028,TOBS,150,,,7,800.0
USC00046961,20121029,TOBS,111,,,7,800.0
USC00046961,20121030,TOBS,156,,,7,800.0
USC00046961,20121031,TOBS,133,,,7,800.0
USC00046961,20121001,PRCP,0,,,7,800.0
USC00046961,20121002,PRCP,0,,,7,800.0
USC00046961,20121003,PRCP,0,,,7,800.0
USC00046961,20121004,PRCP,0,,,7,800.0
USC00046961,20121005,PRCP,0,,,7,800.0
USC00046961,20121006,PRCP,0,,,7,800.0
USC00046961,20121007,PRCP,0,,,7,800.0
USC00046961,20121008,PRCP,0,,,7,800.0
USC00046961,20121009,PRCP,0,,,7,800.0
USC00046961,20121010,PRCP,0,,,7,800.0
USC00046961,20121011,PRCP,0,,,7,800.0
USC00046961,20121012,PRCP,0,,,7,800.0
USC00046961,20121013,PRCP,0,,,7,800.0
USC00046961,20121014,PRCP,0,,,7,800.0
USC00046961,20121015,PRCP,0,,,7,800.0
USC00046961,20121016,PRCP,0,,,7,800.0
USC00046961,20121017,PRCP,0,,,7,800.0
USC00046961,20121018,PRCP,0,,,7,800.0
USC00046961,20121019,PRCP,0,,,7,800.0
USC00046961,20121020,PRCP,0,,,7,800.0
USC00046961,20121021,PRCP,0,,,7,800.0
USC00046961,20121022,PRCP,155,,,7,800.0
USC00046961,20121023,PRCP,297,,,7,800.0
USC00046961,20121024,PRCP,30,,,7,800.0
USC00046961,20121025,PRCP,51,,,7,800.0
USC00046961,20121026,PRCP,0,,,7,800.0
USC00046961,20121027,PRCP,0,,,7,800.0
USC00046961,20121028,PRCP,0,,,7,800.0
USC00046961,20121029,PRCP,0,,,7,800.0
USC00046961,20121030,PRCP,0,,,7,800.0
USC00046961,20121031,PRCP,130,,,7,800.0
USC00046961,20130701,TMAX,383,,,7,800.0
USC00046961,20130702,TMAX,383,,,7,800.0
USC00046961,20130703,TMAX,389,,,7,800.0
USC00046961,20130704,TMAX,394,,,7,800.0
USC00046961,20130705,TMAX,378,,,7,800.0
USC00046961,20130706,TMAX,328,,,7,800.0
USC00046961,20130707,TMAX,322,,,7,800.0
USC00046961,20130708,TMAX,333,,,7,800.0
USC00046961,20130709,TMAX,339,,,7,800.0
USC00046961,20130710,TMAX,367,,,7,800.0
USC00046961,20130711,TMAX,356,,,7,800.0
USC00046961,20130712,TMAX,333,,,7,800.0
USC00046961,20130713,TMAX,317,,,7,800.0
USC00046961,20130715,TMAX,339,,,7,800.0
USC00046961,20130716,TMAX,322,,,7,800.0
USC00046961,20130717,TMAX,294,,,7,800.0
USC00046961,20130718,TMAX,317,,,7,800.0
