US1CATH0022,20121202,PRCP,447,Unnamed: 4,Unnamed: 5,N,0800
US1CATH0022,20121203,PRCP,0,,,N,800
US1CATH0022,20121204,PRCP,41,,,N,800
US1CATH0022,20121205,PRCP,246,,,N,800
US1CATH0022,20121206,PRCP,5,,,N,800
US1CATH0022,20121207,PRCP,0,,,N,800
US1CATH0022,20121208,PRCP,0,,,N,800
US1CATH0022,20121209,PRCP,0,,,N,800
US1CATH0022,20121210,PRCP,0,,,N,800
US1CATH0022,20121211,PRCP,0,,,N,800
US1CATH0022,20121212,PRCP,0,,,N,800
US1CATH0022,20121213,PRCP,0,T,,N,800
US1CATH0022,20121214,PRCP,0,T,,N,800
US1CATH0022,20121215,PRCP,0,,,N,800
US1CATH0022,20121216,PRCP,122,,,N,800
US1CATH0022,20121217,PRCP,94,,,N,800
US1CATH0022,20121218,PRCP,0,T,,N,800
US1CATH0022,20121219,PRCP,0,,,N,800
US1CATH0022,20121220,PRCP,0,,,N,800
US1CATH0022,20121221,PRCP,315,,,N,811
US1CATH0022,20121222,PRCP,272,,,N,811
US1CATH0022,20121223,PRCP,104,,,N,800
US1CATH0022,20121224,PRCP,145,,,N,800
US1CATH0022,20121228,PRCP,5,,,N,800
US1CATH0022,20121229,PRCP,38,,,N,800
US1CATH0022,20121230,PRCP,3,,,N,800
US1CATH0022,20121231,PRCP,0,,,N,800
US1CATH0022,20121203,SNOW,0,,,N,800
US1CATH0022,20121207,SNOW,0,,,N,800
US1CATH0022,20121208,SNOW,0,,,N,800
US1CATH0022,20121209,SNOW,0,,,N,800
US1CATH0022,20121210,SNOW,0,,,N,800
US1CATH0022,20121211,SNOW,0,,,N,800
US1CATH0022,20121212,SNOW,0,,,N,800
US1CATH0022,20121215,SNOW,0,,,N,800
US1CATH0022,20121219,SNOW,0,,,N,800
US1CATH0022,20121220,SNOW,0,,,N,800
US1CATH0022,20121231,SNOW,0,,,N,800
US1CATH0022,20121227,DAPR,3,,,N,800
US1CATH0022,20121227,MDPR,241,,,N,800
US1CATH0022,20130101,PRCP,0,,,N,800
US1CATH0022,20130102,PRCP,0,,,N,800
US1CATH0022,20130103,PRCP,0,,,N,800
US1CATH0022,20130104,PRCP,0,,,N,800
US1CATH0022,20130105,PRCP,0,,,N,800
US1CATH0022,20130106,PRCP,58,,,N,833
US1CATH0022,20130107,PRCP,3,,,N,800
US1CATH0022,20130108,PRCP,0,,,N,800
US1CATH0022,20130109,PRCP,0,,,N,800
US1CATH0022,20130110,PRCP,15,,,N,800
US1CATH0022,20130111,PRCP,0,,,N,800
US1CATH0022,20130112,PRCP,0,T,,N,800
US1CATH0022,20130115,PRCP,0,,,N,800
US1CATH0022,20130116,PRCP,0,,,N,800
US1CATH0022,20130117,PRCP,0,,,N,800
US1CATH0022,20130118,PRCP,0,,,N,800
US1CATH0022,20130119,PRCP,0,,,N,800
US1CATH0022,20130120,PRCP,0,,,N,800
US1CATH0022,20130121,PRCP,0,,,N,800
US1CATH0022,20130122,PRCP,0,,,N,800
US1CATH0022,20130123,PRCP,0,,,N,800
US1CATH0022,20130124,PRCP,196,,,N,800
US1CATH0022,20130125,PRCP,0,T,,N,800
US1CATH0022,20130126,PRCP,0,T,,N,800
US1CATH0022,20130127,PRCP,0,,,N,800
US1CATH0022,20130128,PRCP,0,,,N,800
US1CATH0022,20130130,PRCP,0,,,N,800
US1CATH0022,20130131,PRCP,0,,,N,800
US1CATH0022,20130101,SNOW,0,,,N,800
US1CATH0022,20130102,SNOW,0,,,N,800
US1CATH0022,20130103,SNOW,0,,,N,800
US1CATH0022,20130104,SNOW,0,,,N,800
US1CATH0022,20130105,SNOW,0,,,N,800
US1CATH0022,20130108,SNOW,0,,,N,800
US1CATH0022,20130109,SNOW,0,,,N,800
US1CATH0022,20130111,SNOW,0,,,N,800
US1CATH0022,20130115,SNOW,0,,,N,800
US1CATH0022,20130116,SNOW,0,,,N,800
US1CATH0022,20130117,SNOW,0,,,N,800
US1CATH0022,20130118,SNOW,0,,,N,800
US1CATH0022,20130119,SNOW,0,,,N,800
US1CATH0022,20130120,SNOW,0,,,N,800
US1CATH0022,20130121,SNOW,0,,,N,800
US1CATH0022,20130122,SNOW,0,,,N,800
US1CATH0022,20130123,SNOW,0,,,N,800
US1CATH0022,20130127,SNOW,0,,,N,800
US1CATH0022,20130128,SNOW,0,,,N,800
US1CATH0022,20130130,SNOW,0,,,N,800
US1CATH0022,20130131,SNOW,0,,,N,800
US1CATH0022,20130114,DAPR,2,,,N,800
US1CATH0022,20130114,MDPR,0,,,N,800
US1CATH0022,20130201,PRCP,0,,,N,800
US1CATH0022,20130202,PRCP,0,,,N,800
US1CATH0022,20130203,PRCP,0,,,N,800
US1CATH0022,20130204,PRCP,0,,,N,800
US1CATH0022,20130205,PRCP,0,,,N,800
US1CATH0022,20130206,PRCP,0,,,N,800
US1CATH0022,20130207,PRCP,8,,,N,800
US1CATH0022,20130212,PRCP,0,,,N,800
US1CATH0022,20130217,PRCP,0,,,N,800
US1CATH0022,20130218,PRCP,0,,,N,800
US1CATH0022,20130219,PRCP,0,,,N,800
US1CATH0022,20130220,PRCP,20,,,N,800
US1CATH0022,20130221,PRCP,0,,,N,800
US1CATH0022,20130226,PRCP,0,,,N,800
US1CATH0022,20130227,PRCP,0,,,N,800
US1CATH0022,20130228,PRCP,0,,,N,800
US1CATH0022,20130201,SNOW,0,,,N,800
US1CATH0022,20130202,SNOW,0,,,N,800
US1CATH0022,20130203,SNOW,0,,,N,800
US1CATH0022,20130204,SNOW,0,,,N,800
US1CATH0022,20130205,SNOW,0,,,N,800
US1CATH0022,20130206,SNOW,0,,,N,800
US1CATH0022,20130212,SNOW,0,,,N,800
US1CATH0022,20130217,SNOW,0,,,N,800
US1CATH0022,20130218,SNOW,0,,,N,800
US1CATH0022,20130219,SNOW,0,,,N,800
US1CATH0022,20130221,SNOW,0,,,N,800
US1CATH0022,20130226,SNOW,0,,,N,800
US1CATH0022,20130227,SNOW,0,,,N,800
US1CATH0022,20130228,SNOW,0,,,N,800
US1CATH0022,20130211,DAPR,4,,,N,800
US1CATH0022,20130216,DAPR,4,,,N,800
US1CATH0022,20130225,DAPR,4,,,N,800
US1CATH0022,20130211,MDPR,76,,,N,800
US1CATH0022,20130216,MDPR,0,,,N,800
US1CATH0022,20130225,MDPR,0,,,N,800
US1CATH0022,20130301,PRCP,0,,,N,800
US1CATH0022,20130308,PRCP,0,,,N,800
US1CATH0022,20130309,PRCP,0,,,N,800
US1CATH0022,20130310,PRCP,0,,,N,930
US1CATH0022,20130311,PRCP,0,,,N,800
US1CATH0022,20130319,PRCP,0,,,N,800
US1CATH0022,20130320,PRCP,33,,,N,1000
US1CATH0022,20130321,PRCP,0,,,N,800
US1CATH0022,20130322,PRCP,0,,,N,800
US1CATH0022,20130326,PRCP,0,,L,N,800
US1CATH0022,20130329,PRCP,0,T,,N,800
US1CATH0022,20130330,PRCP,0,,,N,800
US1CATH0022,20130331,PRCP,196,,,N,800
US1CATH0022,20130301,SNOW,0,,,N,800
US1CATH0022,20130308,SNOW,0,,,N,800
US1CATH0022,20130309,SNOW,0,,,N,800
US1CATH0022,20130310,SNOW,0,,,N,930
US1CATH0022,20130311,SNOW,0,,,N,800
US1CATH0022,20130319,SNOW,0,,,N,800
US1CATH0022,20130321,SNOW,0,,,N,800
US1CATH0022,20130322,SNOW,0,,,N,800
US1CATH0022,20130326,SNOW,0,,,N,800
US1CATH0022,20130330,SNOW,0,,,N,800
US1CATH0022,20130304,DAPR,2,,,N,800
US1CATH0022,20130307,DAPR,3,,,N,1114
US1CATH0022,20130314,DAPR,3,,,N,800
US1CATH0022,20130318,DAPR,4,,,N,800
US1CATH0022,20130325,DAPR,3,,,N,800
US1CATH0022,20130328,DAPR,3,,L,N,800
US1CATH0022,20130304,MDPR,0,,,N,800
US1CATH0022,20130307,MDPR,180,,,N,1114
US1CATH0022,20130314,MDPR,0,,,N,800
US1CATH0022,20130318,MDPR,0,,,N,800
US1CATH0022,20130325,MDPR,0,,,N,800
US1CATH0022,20130328,MDPR,0,,L,N,800
US1CATH0022,20130401,PRCP,13,,,N,800
US1CATH0022,20130402,PRCP,0,,,N,800
US1CATH0022,20130403,PRCP,0,,,N,800
US1CATH0022,20130404,PRCP,36,,,N,800
US1CATH0022,20130405,PRCP,48,,,N,800
US1CATH0022,20130406,PRCP,5,,,N,800
US1CATH0022,20130407,PRCP,0,,,N,800
US1CATH0022,20130408,PRCP,0,,,N,800
US1CATH0022,20130409,PRCP,0,,,N,800
US1CATH0022,20130410,PRCP,0,,,N,800
US1CATH0022,20130416,PRCP,0,,,N,800
US1CATH0022,20130417,PRCP,0,,,N,800
US1CATH0022,20130418,PRCP,0,,,N,800
US1CATH0022,20130421,PRCP,0,,,N,800
US1CATH0022,20130422,PRCP,0,,,N,800
US1CATH0022,20130425,PRCP,0,,,N,800
US1CATH0022,20130428,PRCP,0,,,N,800
US1CATH0022,20130402,SNOW,0,,,N,800
US1CATH0022,20130403,SNOW,0,,,N,800
US1CATH0022,20130407,SNOW,0,,,N,800
US1CATH0022,20130408,SNOW,0,,,N,800
US1CATH0022,20130409,SNOW,0,,,N,800
US1CATH0022,20130410,SNOW,0,,,N,800
US1CATH0022,20130416,SNOW,0,,,N,800
US1CATH0022,20130417,SNOW,0,,,N,800
US1CATH0022,20130418,SNOW,0,,,N,800
US1CATH0022,20130421,SNOW,0,,,N,800
US1CATH0022,20130422,SNOW,0,,,N,800
US1CATH0022,20130425,SNOW,0,,,N,800
US1CATH0022,20130428,SNOW,0,,,N,800
US1CATH0022,20130415,DAPR,5,,,N,800
US1CATH0022,20130420,DAPR,2,,,N,800
US1CATH0022,20130424,DAPR,2,,,N,800
US1CATH0022,20130427,DAPR,2,,,N,800
US1CATH0022,20130415,MDPR,0,,,N,800
US1CATH0022,20130420,MDPR,0,,,N,800
US1CATH0022,20130424,MDPR,0,,,N,800
US1CATH0022,20130427,MDPR,0,,,N,800
