USC00042346,19060301,PRCP,0,P,Unnamed: 5,6,Unnamed: 7
USC00042346,19060302,PRCP,0,P,,6,
USC00042346,19060303,PRCP,0,P,,6,
USC00042346,19060304,PRCP,0,P,,6,
USC00042346,19060305,PRCP,0,P,,6,
USC00042346,19060306,PRCP,0,P,,6,
USC00042346,19060307,PRCP,0,P,,6,
USC00042346,19060308,PRCP,0,P,,6,
USC00042346,19060309,PRCP,0,P,,6,
USC00042346,19060310,PRCP,0,P,,6,
USC00042346,19060311,PRCP,0,P,,6,
USC00042346,19060312,PRCP,191,,,6,
USC00042346,19060313,PRCP,208,,,6,
USC00042346,19060314,PRCP,0,P,,6,
USC00042346,19060315,PRCP,0,P,,6,
USC00042346,19060316,PRCP,56,,,6,
USC00042346,19060317,PRCP,58,,,6,
USC00042346,19060318,PRCP,13,,,6,
USC00042346,19060319,PRCP,0,P,,6,
USC00042346,19060320,PRCP,0,P,,6,
USC00042346,19060321,PRCP,0,P,,6,
USC00042346,19060322,PRCP,0,P,,6,
USC00042346,19060323,PRCP,0,P,,6,
USC00042346,19060324,PRCP,66,,,6,
USC00042346,19060325,PRCP,170,,,6,
USC00042346,19060326,PRCP,193,,,6,
USC00042346,19060327,PRCP,0,P,,6,
USC00042346,19060328,PRCP,0,P,,6,
USC00042346,19060329,PRCP,0,P,,6,
USC00042346,19060330,PRCP,0,P,,6,
USC00042346,19060331,PRCP,0,P,,6,
USC00042346,19060304,WT01,1,,,6,
USC00042346,19060401,PRCP,0,P,,6,
USC00042346,19060402,PRCP,0,P,,6,
USC00042346,19060403,PRCP,0,P,,6,
USC00042346,19060404,PRCP,0,P,,6,
USC00042346,19060405,PRCP,0,P,,6,
USC00042346,19060406,PRCP,0,P,,6,
USC00042346,19060407,PRCP,0,P,,6,
USC00042346,19060408,PRCP,0,P,,6,
USC00042346,19060409,PRCP,0,P,,6,
USC00042346,19060410,PRCP,0,P,,6,
USC00042346,19060411,PRCP,0,P,,6,
USC00042346,19060412,PRCP,0,P,,6,
USC00042346,19060413,PRCP,0,P,,6,
USC00042346,19060414,PRCP,0,P,,6,
USC00042346,19060415,PRCP,0,P,,6,
USC00042346,19060416,PRCP,0,P,,6,
USC00042346,19060417,PRCP,0,P,,6,
USC00042346,19060418,PRCP,0,P,,6,
USC00042346,19060419,PRCP,0,P,,6,
USC00042346,19060420,PRCP,0,P,,6,
USC00042346,19060421,PRCP,0,P,,6,
