USC00048914,19090801,TMAX,339,Unnamed: 4,Unnamed: 5,6,Unnamed: 7
USC00048914,19090802,TMAX,356,,,6,
USC00048914,19090803,TMAX,389,,,6,
USC00048914,19090804,TMAX,400,,,6,
USC00048914,19090805,TMAX,411,,,6,
USC00048914,19090806,TMAX,361,,,6,
USC00048914,19090807,TMAX,350,,,6,
USC00048914,19090808,TMAX,361,,,6,
USC00048914,19090809,TMAX,367,,,6,
USC00048914,19090810,TMAX,356,,,6,
USC00048914,19090811,TMAX,328,,,6,
USC00048914,19090812,TMAX,328,,,6,
USC00048914,19090813,TMAX,339,,,6,
USC00048914,19090814,TMAX,361,,,6,
USC00048914,19090815,TMAX,350,,,6,
USC00048914,19090816,TMAX,372,,,6,
USC00048914,19090817,TMAX,378,,,6,
USC00048914,19090818,TMAX,350,,,6,
USC00048914,19090819,TMAX,389,,,6,
USC00048914,19090820,TMAX,400,,,6,
USC00048914,19090821,TMAX,383,,,6,
USC00048914,19090822,TMAX,367,,,6,
USC00048914,19090823,TMAX,322,,,6,
USC00048914,19090824,TMAX,356,,,6,
USC00048914,19090825,TMAX,389,,,6,
USC00048914,19090826,TMAX,394,,,6,
USC00048914,19090827,TMAX,394,,,6,
USC00048914,19090828,TMAX,406,,,6,
USC00048914,19090829,TMAX,406,,,6,
USC00048914,19090830,TMAX,400,,,6,
USC00048914,19090831,TMAX,367,,,6,
USC00048914,19090801,TMIN,106,,,6,
USC00048914,19090802,TMIN,117,,,6,
USC00048914,19090803,TMIN,144,,,6,
USC00048914,19090804,TMIN,167,,,6,
USC00048914,19090805,TMIN,144,,,6,
USC00048914,19090806,TMIN,139,,,6,
USC00048914,19090807,TMIN,117,,,6,
USC00048914,19090808,TMIN,139,,,6,
USC00048914,19090809,TMIN,156,,,6,
USC00048914,19090810,TMIN,128,,,6,
USC00048914,19090811,TMIN,111,,,6,
USC00048914,19090812,TMIN,128,,,6,
USC00048914,19090813,TMIN,133,,,6,
USC00048914,19090814,TMIN,128,,,6,
USC00048914,19090815,TMIN,128,,,6,
USC00048914,19090816,TMIN,139,,,6,
USC00048914,19090817,TMIN,161,,,6,
USC00048914,19090818,TMIN,172,,,6,
USC00048914,19090819,TMIN,172,,,6,
USC00048914,19090820,TMIN,200,,,6,
USC00048914,19090821,TMIN,167,,,6,
USC00048914,19090822,TMIN,156,,,6,
USC00048914,19090823,TMIN,106,,,6,
USC00048914,19090824,TMIN,117,,,6,
USC00048914,19090825,TMIN,139,,,6,
USC00048914,19090826,TMIN,167,,,6,
USC00048914,19090827,TMIN,150,,,6,
USC00048914,19090828,TMIN,172,,,6,
USC00048914,19090829,TMIN,183,,,6,
USC00048914,19090830,TMIN,222,,,6,
USC00048914,19090831,TMIN,178,,,6,
USC00048914,19090806,TOBS,272,,,6,
USC00048914,19090807,TOBS,250,,,6,
USC00048914,19090808,TOBS,278,,,6,
USC00048914,19090809,TOBS,233,,,6,
USC00048914,19090810,TOBS,239,,,6,
USC00048914,19090811,TOBS,222,,,6,
USC00048914,19090812,TOBS,244,,,6,
USC00048914,19090813,TOBS,250,,,6,
USC00048914,19090814,TOBS,278,,,6,
USC00048914,19090815,TOBS,256,,,6,
USC00048914,19090816,TOBS,267,,,6,
USC00048914,19090817,TOBS,300,,,6,
USC00048914,19090818,TOBS,250,,,6,
USC00048914,19090819,TOBS,300,,,6,
USC00048914,19090820,TOBS,294,,,6,
USC00048914,19090821,TOBS,283,,,6,
USC00048914,19090822,TOBS,283,,,6,
USC00048914,19090823,TOBS,217,,,6,
USC00048914,19090824,TOBS,244,,,6,
USC00048914,19090825,TOBS,261,,,6,
USC00048914,19090826,TOBS,250,,,6,
USC00048914,19090827,TOBS,278,,,6,
USC00048914,19090828,TOBS,294,,,6,
USC00048914,19090829,TOBS,311,,,6,
USC00048914,19090830,TOBS,306,,,6,
USC00048914,19090831,TOBS,289,,,6,
USC00048914,19090801,PRCP,0,,,6,
USC00048914,19090802,PRCP,0,,,6,
USC00048914,19090803,PRCP,0,,,6,
USC00048914,19090804,PRCP,0,,,6,
USC00048914,19090805,PRCP,0,,,6,
USC00048914,19090806,PRCP,0,,,6,
USC00048914,19090807,PRCP,0,,,6,
USC00048914,19090808,PRCP,0,,,6,
USC00048914,19090809,PRCP,0,,,6,
USC00048914,19090810,PRCP,0,,,6,
USC00048914,19090811,PRCP,0,,,6,
USC00048914,19090812,PRCP,0,,,6,
USC00048914,19090813,PRCP,0,,,6,
USC00048914,19090814,PRCP,0,,,6,
USC00048914,19090815,PRCP,0,,,6,
USC00048914,19090816,PRCP,0,,,6,
USC00048914,19090817,PRCP,0,,,6,
USC00048914,19090818,PRCP,0,,,6,
USC00048914,19090819,PRCP,0,,,6,
USC00048914,19090820,PRCP,0,,,6,
USC00048914,19090821,PRCP,0,,,6,
USC00048914,19090822,PRCP,0,,,6,
USC00048914,19090823,PRCP,0,,,6,
USC00048914,19090824,PRCP,0,,,6,
USC00048914,19090825,PRCP,0,,,6,
USC00048914,19090826,PRCP,0,,,6,
USC00048914,19090827,PRCP,0,,,6,
USC00048914,19090828,PRCP,0,,,6,
USC00048914,19090829,PRCP,0,,,6,
USC00048914,19090830,PRCP,3,,,6,
USC00048914,19090831,PRCP,0,,,6,
USC00048914,19090801,SNOW,0,,,6,
USC00048914,19090802,SNOW,0,,,6,
USC00048914,19090803,SNOW,0,,,6,
USC00048914,19090804,SNOW,0,,,6,
USC00048914,19090805,SNOW,0,,,6,
USC00048914,19090806,SNOW,0,,,6,
USC00048914,19090807,SNOW,0,,,6,
USC00048914,19090808,SNOW,0,,,6,
USC00048914,19090809,SNOW,0,,,6,
USC00048914,19090810,SNOW,0,,,6,
USC00048914,19090811,SNOW,0,,,6,
USC00048914,19090812,SNOW,0,,,6,
USC00048914,19090813,SNOW,0,,,6,
USC00048914,19090814,SNOW,0,,,6,
USC00048914,19090815,SNOW,0,,,6,
USC00048914,19090816,SNOW,0,,,6,
USC00048914,19090817,SNOW,0,,,6,
USC00048914,19090818,SNOW,0,,,6,
USC00048914,19090819,SNOW,0,,,6,
USC00048914,19090820,SNOW,0,,,6,
USC00048914,19090821,SNOW,0,,,6,
USC00048914,19090822,SNOW,0,,,6,
USC00048914,19090823,SNOW,0,,,6,
USC00048914,19090824,SNOW,0,,,6,
USC00048914,19090825,SNOW,0,,,6,
USC00048914,19090826,SNOW,0,,,6,
USC00048914,19090827,SNOW,0,,,6,
USC00048914,19090828,SNOW,0,,,6,
USC00048914,19090829,SNOW,0,,,6,
USC00048914,19090830,SNOW,0,,,6,
USC00048914,19090831,SNOW,0,,,6,
USC00048914,19090801,SNWD,0,,,6,
USC00048914,19090802,SNWD,0,,,6,
USC00048914,19090803,SNWD,0,,,6,
USC00048914,19090804,SNWD,0,,,6,
USC00048914,19090805,SNWD,0,,,6,
USC00048914,19090806,SNWD,0,,,6,
USC00048914,19090807,SNWD,0,,,6,
USC00048914,19090808,SNWD,0,,,6,
USC00048914,19090809,SNWD,0,,,6,
USC00048914,19090810,SNWD,0,,,6,
USC00048914,19090811,SNWD,0,,,6,
USC00048914,19090812,SNWD,0,,,6,
USC00048914,19090813,SNWD,0,,,6,
USC00048914,19090814,SNWD,0,,,6,
USC00048914,19090815,SNWD,0,,,6,
USC00048914,19090816,SNWD,0,,,6,
USC00048914,19090817,SNWD,0,,,6,
USC00048914,19090818,SNWD,0,,,6,
USC00048914,19090819,SNWD,0,,,6,
USC00048914,19090820,SNWD,0,,,6,
USC00048914,19090821,SNWD,0,,,6,
USC00048914,19090822,SNWD,0,,,6,
USC00048914,19090823,SNWD,0,,,6,
USC00048914,19090824,SNWD,0,,,6,
USC00048914,19090825,SNWD,0,,,6,
USC00048914,19090826,SNWD,0,,,6,
USC00048914,19090827,SNWD,0,,,6,
USC00048914,19090828,SNWD,0,,,6,
USC00048914,19090829,SNWD,0,,,6,
USC00048914,19090830,SNWD,0,,,6,
USC00048914,19090831,SNWD,0,,,6,
USC00048914,19090901,TMAX,328,,,6,
USC00048914,19090902,TMAX,328,,,6,
USC00048914,19090903,TMAX,333,,,6,
USC00048914,19090904,TMAX,328,,,6,
USC00048914,19090905,TMAX,356,,,6,
USC00048914,19090906,TMAX,367,,,6,
USC00048914,19090907,TMAX,344,,,6,
USC00048914,19090908,TMAX,367,,,6,
USC00048914,19090909,TMAX,367,,,6,
USC00048914,19090910,TMAX,367,,,6,
USC00048914,19090911,TMAX,317,,,6,
USC00048914,19090912,TMAX,333,,,6,
USC00048914,19090913,TMAX,350,,,6,
USC00048914,19090914,TMAX,367,,,6,
USC00048914,19090915,TMAX,383,,,6,
USC00048914,19090916,TMAX,383,,,6,
USC00048914,19090917,TMAX,367,,,6,
USC00048914,19090918,TMAX,367,,,6,
USC00048914,19090919,TMAX,333,,,6,
USC00048914,19090920,TMAX,322,,,6,
USC00048914,19090921,TMAX,317,,,6,
USC00048914,19090922,TMAX,333,,,6,
USC00048914,19090923,TMAX,361,,,6,
USC00048914,19090924,TMAX,283,,,6,
USC00048914,19090925,TMAX,256,,,6,
USC00048914,19090926,TMAX,233,,,6,
USC00048914,19090927,TMAX,289,,,6,
USC00048914,19090928,TMAX,267,,,6,
USC00048914,19090929,TMAX,272,,,6,
USC00048914,19090930,TMAX,261,,,6,
USC00048914,19090901,TMIN,144,,,6,
USC00048914,19090902,TMIN,128,,,6,
USC00048914,19090903,TMIN,122,,,6,
USC00048914,19090904,TMIN,150,,,6,
USC00048914,19090905,TMIN,161,,,6,
USC00048914,19090906,TMIN,144,,,6,
USC00048914,19090907,TMIN,133,,,6,
