USC00040444,19990101,TMAX,150,Unnamed: 4,Unnamed: 5,0,0800
USC00040444,19990102,TMAX,122,,,0,800.0
USC00040444,19990103,TMAX,106,,,0,800.0
USC00040444,19990104,TMAX,56,,,0,800.0
USC00040444,19990105,TMAX,78,,,0,800.0
USC00040444,19990106,TMAX,67,,,0,800.0
USC00040444,19990107,TMAX,94,,,0,800.0
USC00040444,19990108,TMAX,89,,,0,800.0
USC00040444,19990109,TMAX,33,,,0,800.0
USC00040444,19990110,TMAX,78,,,0,800.0
USC00040444,19990111,TMAX,111,,,0,800.0
USC00040444,19990112,TMAX,150,,,0,800.0
USC00040444,19990113,TMAX,128,,,0,800.0
USC00040444,19990114,TMAX,150,,,0,800.0
USC00040444,19990115,TMAX,183,,,0,800.0
USC00040444,19990116,TMAX,156,,,0,800.0
USC00040444,19990117,TMAX,194,,,0,800.0
USC00040444,19990118,TMAX,217,,,0,800.0
USC00040444,19990119,TMAX,183,,,0,800.0
USC00040444,19990120,TMAX,194,,,0,800.0
USC00040444,19990121,TMAX,194,,,0,800.0
USC00040444,19990122,TMAX,189,,,0,800.0
USC00040444,19990123,TMAX,189,,,0,800.0
USC00040444,19990124,TMAX,194,,,0,800.0
USC00040444,19990125,TMAX,72,,,0,800.0
USC00040444,19990126,TMAX,56,,,0,800.0
USC00040444,19990127,TMAX,111,,,0,800.0
USC00040444,19990128,TMAX,117,,,0,800.0
USC00040444,19990129,TMAX,122,,,0,800.0
USC00040444,19990130,TMAX,133,,,0,800.0
USC00040444,19990131,TMAX,183,,,0,800.0
USC00040444,19990101,TMIN,0,,,0,800.0
USC00040444,19990102,TMIN,-11,,,0,800.0
USC00040444,19990103,TMIN,-17,,,0,800.0
USC00040444,19990104,TMIN,-17,,,0,800.0
USC00040444,19990105,TMIN,-17,,,0,800.0
USC00040444,19990106,TMIN,-28,,,0,800.0
USC00040444,19990107,TMIN,-22,,,0,800.0
USC00040444,19990108,TMIN,-22,,,0,800.0
USC00040444,19990109,TMIN,6,,,0,800.0
USC00040444,19990110,TMIN,-44,,,0,800.0
USC00040444,19990111,TMIN,-33,,,0,800.0
USC00040444,19990112,TMIN,-61,,,0,800.0
USC00040444,19990113,TMIN,-28,,,0,800.0
USC00040444,19990114,TMIN,0,,,0,800.0
USC00040444,19990115,TMIN,11,,,0,800.0
USC00040444,19990116,TMIN,56,,I,0,800.0
USC00040444,19990117,TMIN,6,,,0,800.0
USC00040444,19990118,TMIN,67,,,0,800.0
USC00040444,19990119,TMIN,72,,,0,800.0
