USC00044089,19840102,TMAX,94,Unnamed: 4,Unnamed: 5,0,0800
USC00044089,19840128,TMIN,17,,,0,800.0
USC00044089,19840129,TMIN,17,,,0,800.0
USC00044089,19840130,TMIN,17,,,0,800.0
USC00044089,19840131,TMIN,0,,,0,800.0
USC00044089,19840102,TOBS,56,,,0,800.0
USC00044089,19840103,TOBS,56,,,0,800.0
USC00044089,19840104,TOBS,67,,,0,800.0
USC00044089,19840105,TOBS,72,,,0,800.0
USC00044089,19840106,TOBS,83,,,0,800.0
USC00044089,19840107,TOBS,67,,,0,800.0
USC00044089,19840108,TOBS,83,,,0,800.0
USC00044089,19840109,TOBS,50,,,0,800.0
USC00044089,19840110,TOBS,67,,,0,800.0
USC00044089,19840111,TOBS,61,,,0,800.0
USC00044089,19840112,TOBS,50,,,0,800.0
USC00044089,19840113,TOBS,28,,,0,800.0
USC00044089,19840114,TOBS,44,,,0,800.0
USC00044089,19840115,TOBS,17,,,0,800.0
USC00044089,19840116,TOBS,17,,,0,800.0
USC00044089,19840117,TOBS,44,,,0,800.0
USC00044089,19840118,TOBS,11,,,0,800.0
USC00044089,19840119,TOBS,28,,,0,800.0
USC00044089,19840120,TOBS,50,,,0,800.0
USC00044089,19840121,TOBS,67,,,0,800.0
USC00044089,19840122,TOBS,72,,,0,800.0
USC00044089,19840123,TOBS,56,,,0,800.0
USC00044089,19840124,TOBS,61,,,0,800.0
USC00044089,19840125,TOBS,72,,,0,800.0
USC00044089,19840126,TOBS,44,,,0,800.0
USC00044089,19840127,TOBS,22,,,0,800.0
USC00044089,19840128,TOBS,50,,,0,800.0
USC00044089,19840129,TOBS,39,,,0,800.0
USC00044089,19840130,TOBS,28,,,0,800.0
USC00044089,19840131,TOBS,11,,I,0,800.0
USC00044089,19840101,PRCP,0,,,0,800.0
USC00044089,19840102,PRCP,0,,,0,800.0
USC00044089,19840103,PRCP,0,,,0,800.0
USC00044089,19840104,PRCP,0,,,0,800.0
USC00044089,19840105,PRCP,0,,,0,800.0
USC00044089,19840106,PRCP,0,,,0,800.0
USC00044089,19840107,PRCP,0,,,0,800.0
USC00044089,19840108,PRCP,3,,,0,800.0
USC00044089,19840109,PRCP,0,,,0,800.0
USC00044089,19840110,PRCP,69,,,0,800.0
USC00044089,19840111,PRCP,58,,,0,800.0
USC00044089,19840112,PRCP,0,,,0,800.0
USC00044089,19840113,PRCP,0,,,0,800.0
USC00044089,19840114,PRCP,0,,,0,800.0
USC00044089,19840115,PRCP,0,,,0,800.0
USC00044089,19840116,PRCP,46,,,0,800.0
USC00044089,19840117,PRCP,0,,,0,800.0
USC00044089,19840118,PRCP,0,,,0,800.0
USC00044089,19840119,PRCP,0,,,0,800.0
USC00044089,19840120,PRCP,0,,,0,800.0
USC00044089,19840121,PRCP,0,,,0,800.0
USC00044089,19840122,PRCP,69,,,0,800.0
USC00044089,19840123,PRCP,0,,,0,800.0
USC00044089,19840124,PRCP,0,,,0,800.0
USC00044089,19840125,PRCP,0,,,0,800.0
USC00044089,19840126,PRCP,3,,,0,800.0
USC00044089,19840127,PRCP,0,,,0,800.0
USC00044089,19840128,PRCP,0,,,0,800.0
USC00044089,19840129,PRCP,0,,,0,800.0
USC00044089,19840130,PRCP,0,,,0,800.0
USC00044089,19840131,PRCP,0,,,0,800.0
USC00044089,19840101,SNOW,0,,,0,
USC00044089,19840102,SNOW,0,P,,0,
USC00044089,19840103,SNOW,0,P,,0,
USC00044089,19840104,SNOW,0,P,,0,
USC00044089,19840105,SNOW,0,P,,0,
USC00044089,19840106,SNOW,0,P,,0,
USC00044089,19840107,SNOW,0,P,,0,
USC00044089,19840108,SNOW,0,P,,0,
USC00044089,19840109,SNOW,0,P,,0,
USC00044089,19840110,SNOW,0,P,,0,
USC00044089,19840111,SNOW,0,P,,0,
USC00044089,19840112,SNOW,0,P,,0,
USC00044089,19840113,SNOW,0,P,,0,
USC00044089,19840114,SNOW,0,P,,0,
USC00044089,19840115,SNOW,0,P,,0,
USC00044089,19840116,SNOW,0,P,,0,
USC00044089,19840117,SNOW,0,P,,0,
USC00044089,19840118,SNOW,0,P,,0,
USC00044089,19840119,SNOW,0,P,,0,
USC00044089,19840120,SNOW,0,P,,0,
USC00044089,19840121,SNOW,0,P,,0,
USC00044089,19840122,SNOW,0,P,,0,
USC00044089,19840123,SNOW,0,P,,0,
USC00044089,19840124,SNOW,0,P,,0,
USC00044089,19840125,SNOW,0,P,,0,
USC00044089,19840126,SNOW,0,P,,0,
USC00044089,19840127,SNOW,0,P,,0,
USC00044089,19840128,SNOW,0,P,,0,
USC00044089,19840129,SNOW,0,P,,0,
USC00044089,19840130,SNOW,0,P,,0,
USC00044089,19840131,SNOW,0,P,,0,
USC00044089,19840101,SNWD,0,,,0,
USC00044089,19840102,SNWD,0,P,,0,
USC00044089,19840103,SNWD,0,P,,0,
USC00044089,19840104,SNWD,0,P,,0,
USC00044089,19840105,SNWD,0,P,,0,
USC00044089,19840106,SNWD,0,P,,0,
USC00044089,19840107,SNWD,0,P,,0,
USC00044089,19840108,SNWD,0,P,,0,
USC00044089,19840109,SNWD,0,P,,0,
USC00044089,19840110,SNWD,0,P,,0,
USC00044089,19840111,SNWD,0,P,,0,
USC00044089,19840112,SNWD,0,P,,0,
USC00044089,19840113,SNWD,0,P,,0,
USC00044089,19840114,SNWD,0,P,,0,
USC00044089,19840115,SNWD,0,P,,0,
USC00044089,19840116,SNWD,0,P,,0,
USC00044089,19840117,SNWD,0,P,,0,
USC00044089,19840118,SNWD,0,P,,0,
USC00044089,19840119,SNWD,0,P,,0,
USC00044089,19840120,SNWD,0,P,,0,
USC00044089,19840121,SNWD,0,P,,0,
USC00044089,19840122,SNWD,0,P,,0,
USC00044089,19840123,SNWD,0,P,,0,
USC00044089,19840124,SNWD,0,P,,0,
USC00044089,19840125,SNWD,0,P,,0,
USC00044089,19840126,SNWD,0,P,,0,
USC00044089,19840127,SNWD,0,P,,0,
USC00044089,19840128,SNWD,0,P,,0,
USC00044089,19840129,SNWD,0,P,,0,
USC00044089,19840130,SNWD,0,P,,0,
USC00044089,19840131,SNWD,0,P,,0,
USC00044089,19840201,TMAX,150,,,0,800.0
USC00044089,19840202,TMAX,161,,,0,800.0
USC00044089,19840203,TMAX,156,,,0,800.0
USC00044089,19840204,TMAX,161,,,0,800.0
USC00044089,19840205,TMAX,167,,,0,800.0
USC00044089,19840206,TMAX,122,,,0,800.0
USC00044089,19840207,TMAX,156,,,0,800.0
USC00044089,19840208,TMAX,139,,,0,800.0
USC00044089,19840209,TMAX,172,,,0,800.0
USC00044089,19840210,TMAX,172,,,0,800.0
USC00044089,19840211,TMAX,100,,,0,800.0
USC00044089,19840212,TMAX,78,,,0,800.0
USC00044089,19840213,TMAX,106,,,0,800.0
USC00044089,19840214,TMAX,111,,,0,800.0
USC00044089,19840215,TMAX,106,,,0,800.0
USC00044089,19840216,TMAX,94,,,0,800.0
USC00044089,19840217,TMAX,89,,,0,800.0
USC00044089,19840218,TMAX,78,,,0,800.0
USC00044089,19840219,TMAX,128,,,0,800.0
USC00044089,19840220,TMAX,106,,I,0,800.0
USC00044089,19840221,TMAX,167,,,0,800.0
USC00044089,19840222,TMAX,122,,,0,800.0
USC00044089,19840223,TMAX,122,,,0,800.0
USC00044089,19840224,TMAX,156,,,0,800.0
USC00044089,19840225,TMAX,156,,,0,800.0
USC00044089,19840226,TMAX,144,,,0,800.0
USC00044089,19840227,TMAX,156,,,0,800.0
USC00044089,19840228,TMAX,150,,,0,800.0
USC00044089,19840229,TMAX,139,,,0,800.0
USC00044089,19840201,TMIN,28,,I,0,800.0
USC00044089,19840202,TMIN,0,,,0,800.0
USC00044089,19840203,TMIN,6,,,0,800.0
USC00044089,19840204,TMIN,11,,,0,800.0
USC00044089,19840205,TMIN,28,,,0,800.0
USC00044089,19840206,TMIN,44,,,0,800.0
USC00044089,19840207,TMIN,28,,,0,800.0
USC00044089,19840208,TMIN,28,,,0,800.0
USC00044089,19840209,TMIN,56,,,0,800.0
USC00044089,19840210,TMIN,17,,,0,800.0
USC00044089,19840211,TMIN,39,,,0,800.0
USC00044089,19840212,TMIN,44,,,0,800.0
USC00044089,19840213,TMIN,72,,,0,800.0
USC00044089,19840214,TMIN,17,,,0,800.0
USC00044089,19840215,TMIN,33,,,0,800.0
USC00044089,19840216,TMIN,11,,,0,800.0
USC00044089,19840217,TMIN,17,,,0,800.0
USC00044089,19840218,TMIN,33,,,0,800.0
USC00044089,19840219,TMIN,39,,,0,800.0
USC00044089,19840220,TMIN,56,,,0,800.0
USC00044089,19840221,TMIN,33,,,0,800.0
USC00044089,19840222,TMIN,-6,,,0,800.0
USC00044089,19840223,TMIN,6,,,0,800.0
USC00044089,19840224,TMIN,11,,,0,800.0
USC00044089,19840225,TMIN,6,,,0,800.0
USC00044089,19840226,TMIN,28,,,0,800.0
USC00044089,19840227,TMIN,11,,,0,800.0
USC00044089,19840228,TMIN,44,,,0,800.0
USC00044089,19840229,TMIN,67,,,0,800.0
USC00044089,19840201,TOBS,56,,,0,800.0
USC00044089,19840202,TOBS,89,,,0,800.0
USC00044089,19840203,TOBS,106,,,0,800.0
USC00044089,19840204,TOBS,106,,,0,800.0
USC00044089,19840205,TOBS,44,,,0,800.0
USC00044089,19840206,TOBS,50,,,0,800.0
USC00044089,19840207,TOBS,28,,,0,800.0
USC00044089,19840208,TOBS,72,,,0,800.0
USC00044089,19840209,TOBS,61,,,0,800.0
USC00044089,19840210,TOBS,39,,,0,800.0
USC00044089,19840211,TOBS,50,,,0,800.0
USC00044089,19840212,TOBS,67,,,0,800.0
USC00044089,19840213,TOBS,100,,,0,800.0
USC00044089,19840214,TOBS,39,,,0,800.0
USC00044089,19840215,TOBS,67,,,0,800.0
USC00044089,19840216,TOBS,17,,,0,800.0
USC00044089,19840217,TOBS,44,,,0,800.0
USC00044089,19840218,TOBS,50,,,0,800.0
USC00044089,19840219,TOBS,122,,I,0,800.0
USC00044089,19840220,TOBS,22,,I,0,800.0
USC00044089,19840221,TOBS,33,,,0,800.0
USC00044089,19840222,TOBS,22,,,0,800.0
USC00044089,19840223,TOBS,39,,,0,800.0
USC00044089,19840224,TOBS,44,,,0,800.0
USC00044089,19840225,TOBS,56,,,0,800.0
USC00044089,19840226,TOBS,89,,,0,800.0
USC00044089,19840227,TOBS,44,,,0,800.0
USC00044089,19840228,TOBS,83,,,0,800.0
USC00044089,19840229,TOBS,94,,,0,800.0
USC00044089,19840201,PRCP,0,,,0,800.0
USC00044089,19840202,PRCP,0,,,0,800.0
USC00044089,19840203,PRCP,0,,,0,800.0
USC00044089,19840204,PRCP,0,,,0,800.0
USC00044089,19840205,PRCP,0,,,0,800.0
USC00044089,19840206,PRCP,0,,,0,800.0
USC00044089,19840207,PRCP,0,,,0,800.0
USC00044089,19840208,PRCP,18,,,0,800.0
USC00044089,19840209,PRCP,94,,,0,800.0
USC00044089,19840210,PRCP,183,,,0,800.0
USC00044089,19840211,PRCP,122,,,0,800.0
USC00044089,19840212,PRCP,183,,,0,800.0
USC00044089,19840213,PRCP,269,,,0,800.0
USC00044089,19840214,PRCP,183,,,0,800.0
USC00044089,19840215,PRCP,137,,,0,800.0
USC00044089,19840216,PRCP,434,,,0,800.0
USC00044089,19840217,PRCP,20,,,0,800.0
USC00044089,19840218,PRCP,0,,,0,800.0
USC00044089,19840219,PRCP,5,,,0,800.0
USC00044089,19840220,PRCP,10,,,0,800.0
USC00044089,19840221,PRCP,211,,,0,800.0
USC00044089,19840222,PRCP,66,,,0,800.0
USC00044089,19840223,PRCP,0,,,0,800.0
USC00044089,19840224,PRCP,163,,,0,800.0
USC00044089,19840225,PRCP,333,,,0,800.0
USC00044089,19840226,PRCP,0,,,0,800.0
USC00044089,19840227,PRCP,0,,,0,800.0
USC00044089,19840228,PRCP,3,,,0,800.0
USC00044089,19840229,PRCP,5,,,0,800.0
USC00044089,19840201,SNOW,0,P,,0,
USC00044089,19840202,SNOW,0,P,,0,
USC00044089,19840203,SNOW,0,P,,0,
USC00044089,19840204,SNOW,0,P,,0,
USC00044089,19840205,SNOW,0,P,,0,
USC00044089,19840206,SNOW,0,P,,0,
USC00044089,19840207,SNOW,0,P,,0,
USC00044089,19840208,SNOW,0,P,,0,
USC00044089,19840209,SNOW,0,P,,0,
USC00044089,19840210,SNOW,0,P,,0,
USC00044089,19840211,SNOW,0,P,,0,
USC00044089,19840212,SNOW,0,P,,0,
USC00044089,19840213,SNOW,0,P,,0,
USC00044089,19840214,SNOW,0,P,,0,
USC00044089,19840215,SNOW,0,P,,0,
USC00044089,19840216,SNOW,0,P,,0,
USC00044089,19840217,SNOW,0,P,,0,
USC00044089,19840218,SNOW,0,P,,0,
USC00044089,19840219,SNOW,0,P,,0,
USC00044089,19840220,SNOW,0,P,,0,
USC00044089,19840221,SNOW,0,P,,0,
USC00044089,19840222,SNOW,0,P,,0,
USC00044089,19840223,SNOW,0,P,,0,
USC00044089,19840224,SNOW,0,P,,0,
USC00044089,19840225,SNOW,0,P,,0,
USC00044089,19840226,SNOW,0,P,,0,
USC00044089,19840227,SNOW,0,P,,0,
USC00044089,19840228,SNOW,0,P,,0,
USC00044089,19840229,SNOW,0,P,,0,
USC00044089,19840208,WT01,1,,,0,
USC00044089,19840209,WT01,1,,,0,
USC00044089,19840210,WT01,1,,,0,
USC00044089,19840211,WT01,1,,,0,
USC00044089,19840212,WT01,1,,,0,
USC00044089,19840214,WT01,1,,,0,
USC00044089,19840216,WT01,1,,,0,
USC00044089,19840217,WT01,1,,,0,
USC00044089,19840221,WT01,1,,,0,
USC00044089,19840223,WT01,1,,,0,
USC00044089,19840229,WT01,1,,,0,
USC00044089,19840301,TMAX,144,,,0,800.0
USC00044089,19840302,TMAX,139,,,0,800.0
USC00044089,19840303,TMAX,144,,,0,800.0
USC00044089,19840304,TMAX,161,,,0,800.0
USC00044089,19840305,TMAX,206,,,0,800.0
USC00044089,19840306,TMAX,217,,,0,800.0
USC00044089,19840307,TMAX,217,,,0,800.0
USC00044089,19840308,TMAX,228,,,0,800.0
USC00044089,19840309,TMAX,233,,,0,800.0
USC00044089,19840310,TMAX,211,,,0,800.0
USC00044089,19840311,TMAX,194,,,0,800.0
USC00044089,19840312,TMAX,206,,,0,800.0
USC00044089,19840313,TMAX,206,,,0,800.0
USC00044089,19840314,TMAX,133,,,0,800.0
USC00044089,19840315,TMAX,139,,,0,800.0
USC00044089,19840319,TMAX,156,,,0,800.0
USC00044089,19840320,TMAX,228,,,0,800.0
USC00044089,19840321,TMAX,200,,,0,800.0
USC00044089,19840322,TMAX,156,,,0,800.0
USC00044089,19840323,TMAX,222,,,0,800.0
USC00044089,19840326,TMAX,211,,,0,800.0
USC00044089,19840327,TMAX,161,,,0,800.0
USC00044089,19840328,TMAX,211,,,0,800.0
USC00044089,19840329,TMAX,194,,,0,800.0
USC00044089,19840330,TMAX,189,,,0,800.0
USC00044089,19840301,TMIN,56,,,0,800.0
USC00044089,19840302,TMIN,44,,,0,800.0
USC00044089,19840303,TMIN,44,,,0,800.0
USC00044089,19840304,TMIN,33,,,0,800.0
USC00044089,19840305,TMIN,17,,,0,800.0
USC00044089,19840306,TMIN,17,,,0,800.0
USC00044089,19840307,TMIN,33,,,0,800.0
USC00044089,19840308,TMIN,56,,I,0,800.0
USC00044089,19840309,TMIN,50,,,0,800.0
USC00044089,19840310,TMIN,50,,,0,800.0
USC00044089,19840311,TMIN,44,,,0,800.0
USC00044089,19840312,TMIN,56,,,0,800.0
USC00044089,19840313,TMIN,94,,,0,800.0
USC00044089,19840314,TMIN,72,,,0,800.0
USC00044089,19840315,TMIN,61,,,0,800.0
USC00044089,19840319,TMIN,33,,,0,800.0
USC00044089,19840320,TMIN,89,,,0,800.0
USC00044089,19840321,TMIN,44,,,0,800.0
USC00044089,19840322,TMIN,33,,,0,800.0
USC00044089,19840323,TMIN,56,,,0,800.0
USC00044089,19840326,TMIN,39,,,0,800.0
USC00044089,19840327,TMIN,50,,,0,800.0
USC00044089,19840328,TMIN,33,,,0,800.0
USC00044089,19840329,TMIN,6,,,0,800.0
USC00044089,19840330,TMIN,17,,,0,800.0
USC00044089,19840301,TOBS,100,,,0,800.0
USC00044089,19840302,TOBS,78,,,0,800.0
USC00044089,19840303,TOBS,72,,,0,800.0
USC00044089,19840304,TOBS,50,,,0,800.0
USC00044089,19840305,TOBS,22,,,0,800.0
USC00044089,19840306,TOBS,39,,,0,800.0
USC00044089,19840307,TOBS,44,,I,0,800.0
USC00044089,19840308,TOBS,89,,,0,800.0
USC00044089,19840309,TOBS,78,,,0,800.0
USC00044089,19840310,TOBS,78,,,0,800.0
USC00044089,19840311,TOBS,83,,,0,800.0
USC00044089,19840312,TOBS,106,,,0,800.0
USC00044089,19840313,TOBS,111,,,0,800.0
USC00044089,19840314,TOBS,94,,,0,800.0
USC00044089,19840315,TOBS,67,,,0,800.0
USC00044089,19840319,TOBS,94,,,0,800.0
USC00044089,19840320,TOBS,117,,,0,800.0
USC00044089,19840321,TOBS,67,,,0,800.0
USC00044089,19840322,TOBS,56,,,0,800.0
USC00044089,19840323,TOBS,94,,,0,800.0
USC00044089,19840326,TOBS,111,,,0,800.0
USC00044089,19840327,TOBS,67,,,0,800.0
USC00044089,19840328,TOBS,78,,,0,800.0
USC00044089,19840329,TOBS,44,,,0,800.0
USC00044089,19840330,TOBS,33,,,0,800.0
USC00044089,19840301,PRCP,0,,,0,800.0
USC00044089,19840302,PRCP,0,,,0,800.0
USC00044089,19840303,PRCP,0,,,0,800.0
USC00044089,19840304,PRCP,0,,,0,800.0
USC00044089,19840305,PRCP,0,,,0,800.0
USC00044089,19840306,PRCP,0,,,0,800.0
USC00044089,19840307,PRCP,0,,,0,800.0
USC00044089,19840308,PRCP,0,,,0,800.0
USC00044089,19840309,PRCP,3,,,0,800.0
USC00044089,19840310,PRCP,0,,,0,800.0
USC00044089,19840311,PRCP,0,,,0,800.0
USC00044089,19840312,PRCP,5,,,0,800.0
USC00044089,19840313,PRCP,254,,,0,800.0
USC00044089,19840314,PRCP,249,,,0,800.0
USC00044089,19840315,PRCP,173,,,0,800.0
USC00044089,19840316,PRCP,0,,,0,800.0
USC00044089,19840317,PRCP,0,,,0,800.0
USC00044089,19840318,PRCP,0,,,0,800.0
USC00044089,19840319,PRCP,442,,,0,800.0
USC00044089,19840320,PRCP,0,,,0,800.0
USC00044089,19840321,PRCP,0,,,0,800.0
USC00044089,19840322,PRCP,0,,,0,800.0
USC00044089,19840323,PRCP,0,,,0,800.0
USC00044089,19840327,PRCP,5,,,0,800.0
USC00044089,19840328,PRCP,3,,,0,800.0
USC00044089,19840329,PRCP,0,,,0,800.0
USC00044089,19840330,PRCP,0,,,0,800.0
USC00044089,19840331,PRCP,0,,,0,800.0
USC00044089,19840301,SNOW,0,P,,0,
USC00044089,19840302,SNOW,0,P,,0,
USC00044089,19840303,SNOW,0,P,,0,
USC00044089,19840304,SNOW,0,P,,0,
USC00044089,19840305,SNOW,0,P,,0,
USC00044089,19840306,SNOW,0,P,,0,
USC00044089,19840307,SNOW,0,P,,0,
USC00044089,19840308,SNOW,0,P,,0,
USC00044089,19840309,SNOW,0,P,,0,
USC00044089,19840310,SNOW,0,P,,0,
USC00044089,19840311,SNOW,0,P,,0,
USC00044089,19840312,SNOW,0,P,,0,
USC00044089,19840313,SNOW,0,P,,0,
USC00044089,19840314,SNOW,0,P,,0,
USC00044089,19840315,SNOW,0,P,,0,
USC00044089,19840316,SNOW,0,P,,0,
USC00044089,19840317,SNOW,0,P,,0,
USC00044089,19840318,SNOW,0,P,,0,
USC00044089,19840319,SNOW,0,P,,0,
USC00044089,19840320,SNOW,0,P,,0,
USC00044089,19840321,SNOW,0,P,,0,
USC00044089,19840322,SNOW,0,P,,0,
USC00044089,19840323,SNOW,0,P,,0,
USC00044089,19840324,SNOW,0,P,,0,
USC00044089,19840325,SNOW,0,P,,0,
USC00044089,19840326,SNOW,0,P,,0,
USC00044089,19840327,SNOW,0,P,,0,
USC00044089,19840328,SNOW,0,P,,0,
USC00044089,19840329,SNOW,0,P,,0,
USC00044089,19840330,SNOW,0,P,,0,
USC00044089,19840331,SNOW,0,P,,0,
USC00044089,19840301,SNWD,0,,,0,
USC00044089,19840302,SNWD,0,P,,0,
USC00044089,19840303,SNWD,0,P,,0,
USC00044089,19840304,SNWD,0,P,,0,
USC00044089,19840305,SNWD,0,P,,0,
USC00044089,19840306,SNWD,0,P,,0,
USC00044089,19840307,SNWD,0,P,,0,
USC00044089,19840308,SNWD,0,P,,0,
USC00044089,19840309,SNWD,0,P,,0,
USC00044089,19840310,SNWD,0,P,,0,
USC00044089,19840311,SNWD,0,P,,0,
USC00044089,19840312,SNWD,0,P,,0,
USC00044089,19840313,SNWD,0,P,,0,
USC00044089,19840314,SNWD,0,P,,0,
USC00044089,19840315,SNWD,0,P,,0,
USC00044089,19840316,SNWD,0,P,,0,
USC00044089,19840317,SNWD,0,P,,0,
USC00044089,19840318,SNWD,0,P,,0,
USC00044089,19840319,SNWD,0,P,,0,
USC00044089,19840320,SNWD,0,P,,0,
USC00044089,19840321,SNWD,0,P,,0,
USC00044089,19840322,SNWD,0,P,,0,
USC00044089,19840323,SNWD,0,P,,0,
USC00044089,19840324,SNWD,0,P,,0,
USC00044089,19840325,SNWD,0,P,,0,
USC00044089,19840326,SNWD,0,P,,0,
USC00044089,19840327,SNWD,0,P,,0,
USC00044089,19840328,SNWD,0,P,,0,
USC00044089,19840329,SNWD,0,P,,0,
USC00044089,19840330,SNWD,0,P,,0,
USC00044089,19840331,SNWD,0,P,,0,
USC00044089,19840326,DAPR,3,,,0,
USC00044089,19840326,MDPR,71,,,0,
USC00044089,19840402,TMAX,206,,,0,800.0
USC00044089,19840403,TMAX,194,,,0,800.0
USC00044089,19840404,TMAX,194,,,0,800.0
USC00044089,19840405,TMAX,133,,,0,800.0
USC00044089,19840406,TMAX,200,,,0,800.0
USC00044089,19840407,TMAX,178,,,0,800.0
USC00044089,19840408,TMAX,172,,,0,800.0
USC00044089,19840409,TMAX,133,,,0,800.0
USC00044089,19840410,TMAX,78,,,0,800.0
USC00044089,19840411,TMAX,111,,,0,800.0
USC00044089,19840412,TMAX,117,,,0,800.0
USC00044089,19840413,TMAX,183,,,0,800.0
USC00044089,19840416,TMAX,300,,,0,800.0
USC00044089,19840417,TMAX,167,,,0,800.0
USC00044089,19840418,TMAX,178,,,0,800.0
USC00044089,19840419,TMAX,144,,,0,800.0
USC00044089,19840420,TMAX,122,,,0,800.0
USC00044089,19840423,TMAX,233,,,0,800.0
USC00044089,19840424,TMAX,211,,,0,800.0
USC00044089,19840425,TMAX,161,,,0,800.0
USC00044089,19840426,TMAX,144,,,0,800.0
USC00044089,19840427,TMAX,178,,,0,800.0
USC00044089,19840430,TMAX,222,,,0,800.0
USC00044089,19840402,TMIN,33,,,0,800.0
USC00044089,19840403,TMIN,39,,,0,800.0
USC00044089,19840404,TMIN,33,,,0,800.0
USC00044089,19840405,TMIN,78,,,0,800.0
USC00044089,19840406,TMIN,11,,,0,800.0
USC00044089,19840407,TMIN,28,,,0,800.0
USC00044089,19840408,TMIN,17,,,0,800.0
USC00044089,19840409,TMIN,17,,,0,800.0
USC00044089,19840410,TMIN,33,,,0,800.0
USC00044089,19840411,TMIN,39,,,0,800.0
USC00044089,19840412,TMIN,72,,,0,800.0
USC00044089,19840413,TMIN,89,,,0,800.0
USC00044089,19840416,TMIN,67,,,0,800.0
USC00044089,19840417,TMIN,56,,,0,800.0
USC00044089,19840418,TMIN,61,,,0,800.0
USC00044089,19840419,TMIN,39,,,0,800.0
USC00044089,19840420,TMIN,44,,,0,800.0
USC00044089,19840423,TMIN,17,,,0,800.0
USC00044089,19840424,TMIN,61,,,0,800.0
USC00044089,19840425,TMIN,-6,,,0,800.0
USC00044089,19840426,TMIN,-6,,,0,800.0
USC00044089,19840427,TMIN,-6,,,0,800.0
USC00044089,19840430,TMIN,0,,,0,800.0
USC00044089,19840402,TOBS,83,,,0,800.0
USC00044089,19840403,TOBS,94,,,0,800.0
USC00044089,19840404,TOBS,133,,,0,800.0
USC00044089,19840405,TOBS,94,,,0,800.0
USC00044089,19840406,TOBS,39,,,0,800.0
USC00044089,19840407,TOBS,50,,,0,800.0
USC00044089,19840408,TOBS,89,,,0,800.0
USC00044089,19840409,TOBS,56,,,0,800.0
USC00044089,19840410,TOBS,67,,,0,800.0
USC00044089,19840411,TOBS,72,,,0,800.0
USC00044089,19840412,TOBS,94,,,0,800.0
USC00044089,19840413,TOBS,94,,,0,800.0
USC00044089,19840416,TOBS,94,,,0,800.0
USC00044089,19840417,TOBS,83,,,0,800.0
USC00044089,19840418,TOBS,78,,,0,800.0
USC00044089,19840419,TOBS,72,,,0,800.0
USC00044089,19840420,TOBS,67,,,0,800.0
USC00044089,19840423,TOBS,56,,,0,800.0
USC00044089,19840424,TOBS,106,,,0,800.0
